# jday tsi_1auinstrument_accuracy_1au instrument_precision_1au solar_standard_deviation_1au measurement_uncertainty_1au tsi_true_earth instrument_accuracy_true_earth instrument_precision_true_earth solar_standard_deviation_true_earth measurement_uncertainty_true_earth avg_measurement_date std_dev_measurement_date
# EPOCH_J2000_0+12hWm-2 Wm-2 Wm-2 Wm-2 Wm-2 Wm-2 Wm-2 Wm-2 Wm-2 Wm-2 sorce_julian_date days
5.193000000000000000e+03 1.361607899999999972e+03 5.766000000000000014e-01 6.799999999999999621e-03 4.320999999999999841e-02 5.783000000000000362e-01 1.371357500000000073e+03 5.807999999999999829e-01 6.799999999999999621e-03 2.376000000000000056e-01 6.274999999999999467e-01 2.456739032403999940e+06 2.859999999999999765e-01
5.194000000000000000e+03 1.361597600000000057e+03 5.766000000000000014e-01 6.799999999999999621e-03 6.837000000000000022e-02 5.806999999999999940e-01 1.370581899999999905e+03 5.804000000000000270e-01 6.799999999999999621e-03 2.634000000000000230e-01 6.373999999999999666e-01 2.456739996425000019e+06 2.607999999999999763e-01
5.195000000000000000e+03 1.361554699999999912e+03 5.766000000000000014e-01 6.799999999999999621e-03 5.752000000000000168e-02 5.795000000000000151e-01 1.369829799999999977e+03 5.800999999999999490e-01 6.799999999999999621e-03 2.184999999999999998e-01 6.199000000000000066e-01 2.456740887172000017e+06 2.646000000000000019e-01
5.196000000000000000e+03 1.361626600000000053e+03 5.766000000000000014e-01 6.799999999999999621e-03 8.958000000000000684e-02 5.836000000000000076e-01 1.369035399999999981e+03 5.797999999999999821e-01 6.799999999999999621e-03 1.925000000000000044e-01 6.108999999999999986e-01 2.456741974599000067e+06 3.265000000000000124e-01
5.197000000000000000e+03 1.361861599999999953e+03 5.768999999999999684e-01 6.799999999999999621e-03 5.199000000000000149e-02 5.792000000000000481e-01 1.368510099999999966e+03 5.796999999999999931e-01 6.799999999999999621e-03 2.200000000000000011e-01 6.200999999999999845e-01 2.456742929785999935e+06 3.136999999999999789e-01
5.198000000000000000e+03 1.361955999999999904e+03 5.768999999999999684e-01 6.799999999999999621e-03 4.073000000000000231e-02 5.784000000000000252e-01 1.367850100000000111e+03 5.794000000000000261e-01 6.799999999999999621e-03 2.199000000000000121e-01 6.198000000000000176e-01 2.456743877754999790e+06 2.687999999999999834e-01
5.199000000000000000e+03 1.362001199999999926e+03 5.768999999999999684e-01 6.799999999999999621e-03 5.759999999999999842e-02 5.797999999999999821e-01 1.367020999999999958e+03 5.790999999999999481e-01 6.799999999999999621e-03 2.429999999999999938e-01 6.280000000000000027e-01 2.456744979055000003e+06 3.086999999999999744e-01
5.200000000000000000e+03 1.362050700000000006e+03 5.769999999999999574e-01 6.799999999999999621e-03 5.050999999999999934e-02 5.792000000000000481e-01 1.366289099999999962e+03 5.787999999999999812e-01 6.799999999999999621e-03 2.924999999999999822e-01 6.484999999999999654e-01 2.456745967250999995e+06 3.462000000000000077e-01
5.201000000000000000e+03 1.362059199999999919e+03 5.769999999999999574e-01 6.799999999999999621e-03 5.573000000000000176e-02 5.796999999999999931e-01 1.365503600000000006e+03 5.784000000000000252e-01 6.799999999999999621e-03 2.514000000000000123e-01 6.307000000000000384e-01 2.456746975653999951e+06 3.039999999999999925e-01
5.202000000000000000e+03 1.361947100000000091e+03 5.768999999999999684e-01 6.799999999999999621e-03 7.953000000000000347e-02 5.824000000000000288e-01 1.364591899999999896e+03 5.779999999999999583e-01 6.799999999999999621e-03 3.270000000000000129e-01 6.641000000000000236e-01 2.456747996226999909e+06 3.408999999999999808e-01
5.214000000000000000e+03 1.361536100000000033e+03 5.768999999999999684e-01 6.799999999999999621e-03 5.496999999999999803e-02 5.795000000000000151e-01 1.355060999999999922e+03 5.741000000000000547e-01 6.799999999999999621e-03 2.988999999999999990e-01 6.472999999999999865e-01 2.456759929994000122e+06 3.476000000000000201e-01
5.779000000000000000e+03 1.361377700000000004e+03 5.826999999999999957e-01 6.799999999999999621e-03 5.548000000000000154e-02 5.853000000000000425e-01 1.379785699999999906e+03 5.905000000000000249e-01 6.799999999999999621e-03 1.796000000000000096e-01 6.172999999999999599e-01 2.457325068262000103e+06 2.748999999999999777e-01
5.780000000000000000e+03 1.361168200000000070e+03 5.826000000000000068e-01 6.799999999999999621e-03 1.130000000000000032e-01 5.934000000000000385e-01 1.380212999999999965e+03 5.907000000000000028e-01 6.799999999999999621e-03 1.383999999999999952e-01 6.067000000000000171e-01 2.457325951107000001e+06 3.085999999999999854e-01
5.781000000000000000e+03 1.360879699999999957e+03 5.825000000000000178e-01 6.799999999999999621e-03 1.213000000000000050e-01 5.949999999999999734e-01 1.380630200000000059e+03 5.908999999999999808e-01 6.799999999999999621e-03 9.957000000000000572e-02 5.991999999999999549e-01 2.457326941207999829e+06 2.674000000000000266e-01
5.782000000000000000e+03 1.360613399999999956e+03 5.823000000000000398e-01 6.799999999999999621e-03 9.429999999999999494e-02 5.898999999999999799e-01 1.381065900000000056e+03 5.910999999999999588e-01 6.799999999999999621e-03 1.275000000000000022e-01 6.047000000000000153e-01 2.457327936670999974e+06 2.852999999999999980e-01
5.783000000000000000e+03 1.360390499999999975e+03 5.822000000000000508e-01 6.799999999999999621e-03 5.140999999999999737e-02 5.845000000000000195e-01 1.381566000000000031e+03 5.913000000000000478e-01 6.799999999999999621e-03 1.875999999999999890e-01 6.202999999999999625e-01 2.457328971597000025e+06 3.033000000000000140e-01
5.784000000000000000e+03 1.360404800000000023e+03 5.823000000000000398e-01 6.799999999999999621e-03 6.311999999999999555e-02 5.856999999999999984e-01 1.382249700000000075e+03 5.916000000000000147e-01 6.799999999999999621e-03 2.610000000000000098e-01 6.465999999999999526e-01 2.457329934001000132e+06 3.106999999999999762e-01
5.785000000000000000e+03 1.360699499999999944e+03 5.825000000000000178e-01 6.799999999999999621e-03 1.298999999999999877e-01 5.967999999999999972e-01 1.383288199999999961e+03 5.921999999999999487e-01 6.799999999999999621e-03 3.338999999999999746e-01 6.798999999999999488e-01 2.457331005801000167e+06 3.058000000000000163e-01
5.786000000000000000e+03 1.360917699999999968e+03 5.826000000000000068e-01 6.799999999999999621e-03 8.214000000000000468e-02 5.884000000000000341e-01 1.384208699999999908e+03 5.926000000000000156e-01 6.799999999999999621e-03 2.641000000000000014e-01 6.488000000000000433e-01 2.457332027352000121e+06 2.823999999999999844e-01
5.787000000000000000e+03 1.361095499999999902e+03 5.826999999999999957e-01 6.799999999999999621e-03 8.350000000000000477e-02 5.886000000000000121e-01 1.385032400000000052e+03 5.928999999999999826e-01 6.799999999999999621e-03 2.736999999999999988e-01 6.530000000000000249e-01 2.457332974388999864e+06 3.059999999999999942e-01
5.788000000000000000e+03 1.361267000000000053e+03 5.827999999999999847e-01 6.799999999999999621e-03 5.804000000000000131e-02 5.856000000000000094e-01 1.385869500000000016e+03 5.933000000000000496e-01 6.799999999999999621e-03 2.220000000000000029e-01 6.334999999999999520e-01 2.457333956861000042e+06 2.767999999999999905e-01
5.789000000000000000e+03 1.361330400000000054e+03 5.827999999999999847e-01 6.799999999999999621e-03 5.673999999999999877e-02 5.855000000000000204e-01 1.386633299999999963e+03 5.936000000000000165e-01 6.799999999999999621e-03 2.210999999999999910e-01 6.334999999999999520e-01 2.457335000626000110e+06 2.998999999999999999e-01
5.790000000000000000e+03 1.361363599999999906e+03 5.827999999999999847e-01 6.799999999999999621e-03 4.970999999999999724e-02 5.848999999999999755e-01 1.387334499999999935e+03 5.938999999999999835e-01 6.799999999999999621e-03 1.781999999999999973e-01 6.200999999999999845e-01 2.457336003448000178e+06 2.927000000000000157e-01
5.791000000000000000e+03 1.361334399999999960e+03 5.827999999999999847e-01 6.799999999999999621e-03 5.469999999999999862e-02 5.853000000000000425e-01 1.387945300000000088e+03 5.941999999999999504e-01 6.799999999999999621e-03 2.046000000000000041e-01 6.283999999999999586e-01 2.457336971932999790e+06 2.923000000000000043e-01
5.792000000000000000e+03 1.361333300000000008e+03 5.827999999999999847e-01 6.799999999999999621e-03 5.362000000000000099e-02 5.852000000000000535e-01 1.388533799999999928e+03 5.944000000000000394e-01 6.799999999999999621e-03 2.076999999999999957e-01 6.297000000000000375e-01 2.457337868662999943e+06 2.786000000000000143e-01
5.793000000000000000e+03 1.361426300000000083e+03 5.827999999999999847e-01 6.799999999999999621e-03 5.433999999999999941e-02 5.854000000000000314e-01 1.389320699999999988e+03 5.947999999999999954e-01 6.799999999999999621e-03 2.267000000000000126e-01 6.364999999999999547e-01 2.457338927900000010e+06 2.898000000000000020e-01
5.794000000000000000e+03 1.361615399999999909e+03 5.828999999999999737e-01 6.799999999999999621e-03 8.264000000000000512e-02 5.887000000000000011e-01 1.390193899999999985e+03 5.950999999999999623e-01 6.799999999999999621e-03 2.685000000000000164e-01 6.529000000000000359e-01 2.457339976023999974e+06 2.949999999999999845e-01
5.795000000000000000e+03 1.361832499999999982e+03 5.829999999999999627e-01 6.799999999999999621e-03 7.255999999999999950e-02 5.875000000000000222e-01 1.391057199999999966e+03 5.955000000000000293e-01 6.799999999999999621e-03 2.416000000000000092e-01 6.427000000000000490e-01 2.457340972207999788e+06 2.874999999999999778e-01
5.796000000000000000e+03 1.361901499999999942e+03 5.829999999999999627e-01 6.799999999999999621e-03 4.657000000000000028e-02 5.848999999999999755e-01 1.391769900000000007e+03 5.957999999999999963e-01 6.799999999999999621e-03 1.958000000000000018e-01 6.271999999999999797e-01 2.457341977374000009e+06 2.672999999999999821e-01
5.797000000000000000e+03 1.361892900000000054e+03 5.832000000000000517e-01 6.799999999999999621e-03 4.700000000000000011e-02 5.850999999999999535e-01 1.392441399999999931e+03 5.961999999999999522e-01 6.799999999999999621e-03 1.915000000000000036e-01 6.261999999999999789e-01 2.457343052356000058e+06 3.088000000000000189e-01
5.798000000000000000e+03 1.361779099999999971e+03 5.830999999999999517e-01 6.799999999999999621e-03 6.555999999999999328e-02 5.867999999999999883e-01 1.392910200000000032e+03 5.964000000000000412e-01 6.799999999999999621e-03 1.474000000000000032e-01 6.143999999999999462e-01 2.457343987069999799e+06 3.032000000000000250e-01
5.799000000000000000e+03 1.361715400000000045e+03 5.830999999999999517e-01 6.799999999999999621e-03 5.818999999999999867e-02 5.859999999999999654e-01 1.393435799999999972e+03 5.967000000000000082e-01 6.799999999999999621e-03 1.721999999999999920e-01 6.209999999999999964e-01 2.457344941482000053e+06 2.940999999999999726e-01
5.800000000000000000e+03 1.361687500000000000e+03 5.830999999999999517e-01 6.799999999999999621e-03 5.822999999999999704e-02 5.859999999999999654e-01 1.394062599999999975e+03 5.968999999999999861e-01 6.799999999999999621e-03 1.945000000000000062e-01 6.278000000000000247e-01 2.457346015275999904e+06 2.993000000000000105e-01
5.801000000000000000e+03 1.361765499999999975e+03 5.830999999999999517e-01 6.799999999999999621e-03 5.086000000000000243e-02 5.853000000000000425e-01 1.394727000000000089e+03 5.971999999999999531e-01 6.799999999999999621e-03 2.008999999999999952e-01 6.300999999999999934e-01 2.457346988626000006e+06 2.949999999999999845e-01
5.802000000000000000e+03 1.361722199999999930e+03 5.830999999999999517e-01 6.799999999999999621e-03 4.923000000000000292e-02 5.852000000000000535e-01 1.395258900000000040e+03 5.974000000000000421e-01 6.799999999999999621e-03 1.502000000000000002e-01 6.159999999999999920e-01 2.457347965247999877e+06 2.590999999999999970e-01
5.803000000000000000e+03 1.361693099999999959e+03 5.830999999999999517e-01 6.799999999999999621e-03 4.655999999999999722e-02 5.848999999999999755e-01 1.395810199999999895e+03 5.977000000000000091e-01 6.799999999999999621e-03 1.799999999999999933e-01 6.241999999999999771e-01 2.457348970470999833e+06 2.792999999999999927e-01
5.804000000000000000e+03 1.361708100000000059e+03 5.830999999999999517e-01 6.799999999999999621e-03 5.702000000000000124e-02 5.858999999999999764e-01 1.396430599999999913e+03 5.979999999999999760e-01 6.799999999999999621e-03 1.342000000000000137e-01 6.128000000000000114e-01 2.457350042421999853e+06 3.125000000000000000e-01
5.805000000000000000e+03 1.361575800000000072e+03 5.829999999999999627e-01 6.799999999999999621e-03 6.890999999999999903e-02 5.870999999999999552e-01 1.396840200000000095e+03 5.980999999999999650e-01 6.799999999999999621e-03 1.203999999999999931e-01 6.100999999999999757e-01 2.457351033745000139e+06 3.019999999999999907e-01
5.806000000000000000e+03 1.361429699999999912e+03 5.829999999999999627e-01 6.799999999999999621e-03 6.755999999999999506e-02 5.868999999999999773e-01 1.397200100000000020e+03 5.983000000000000540e-01 6.799999999999999621e-03 1.277999999999999969e-01 6.118000000000000105e-01 2.457351985150999855e+06 3.057000000000000273e-01
5.807000000000000000e+03 1.361373399999999947e+03 5.828999999999999737e-01 6.799999999999999621e-03 4.929999999999999660e-02 5.849999999999999645e-01 1.397657500000000027e+03 5.985000000000000320e-01 6.799999999999999621e-03 1.386000000000000010e-01 6.142999999999999572e-01 2.457352973307999782e+06 2.833999999999999853e-01
5.808000000000000000e+03 1.361295200000000023e+03 5.828999999999999737e-01 6.799999999999999621e-03 4.603999999999999759e-02 5.846999999999999975e-01 1.398054399999999987e+03 5.986000000000000210e-01 6.799999999999999621e-03 1.615000000000000047e-01 6.199999999999999956e-01 2.457353915275999811e+06 3.054999999999999938e-01
5.809000000000000000e+03 1.361262999999999920e+03 5.828999999999999737e-01 6.799999999999999621e-03 5.797000000000000069e-02 5.857999999999999874e-01 1.398514599999999973e+03 5.987999999999999989e-01 6.799999999999999621e-03 1.391000000000000014e-01 6.148000000000000131e-01 2.457354917322000023e+06 2.818999999999999839e-01
5.810000000000000000e+03 1.361267599999999902e+03 5.829999999999999627e-01 6.799999999999999621e-03 5.367999999999999855e-02 5.855000000000000204e-01 1.399042400000000043e+03 5.991999999999999549e-01 6.799999999999999621e-03 1.358000000000000040e-01 6.143999999999999462e-01 2.457356014859000221e+06 3.325000000000000178e-01
5.945000000000000000e+03 1.360243699999999990e+03 5.840999999999999526e-01 6.799999999999999621e-03 4.848000000000000226e-02 5.860999999999999543e-01 1.353243600000000015e+03 5.810999999999999499e-01 6.799999999999999621e-03 2.328000000000000069e-01 6.260000000000000009e-01 2.457490926913000178e+06 2.768999999999999795e-01
5.946000000000000000e+03 1.360213199999999915e+03 5.840999999999999526e-01 6.799999999999999621e-03 4.592000000000000248e-02 5.858999999999999764e-01 1.352463799999999992e+03 5.806999999999999940e-01 6.799999999999999621e-03 1.980000000000000093e-01 6.136000000000000343e-01 2.457491930304999929e+06 2.670000000000000151e-01
5.947000000000000000e+03 1.360214799999999968e+03 5.840999999999999526e-01 6.799999999999999621e-03 5.653999999999999998e-02 5.867999999999999883e-01 1.351681100000000015e+03 5.804000000000000270e-01 6.799999999999999621e-03 1.935999999999999943e-01 6.118999999999999995e-01 2.457492985621000174e+06 2.913999999999999924e-01
5.948000000000000000e+03 1.360345700000000079e+03 5.840999999999999526e-01 6.799999999999999621e-03 7.392999999999999572e-02 5.887999999999999901e-01 1.351076499999999896e+03 5.802000000000000490e-01 6.799999999999999621e-03 1.622999999999999998e-01 6.024000000000000465e-01 2.457493978294999804e+06 2.772999999999999909e-01
5.950000000000000000e+03 1.360875500000000102e+03 5.844000000000000306e-01 6.799999999999999621e-03 9.382999999999999674e-02 5.917999999999999927e-01 1.350113399999999956e+03 5.796999999999999931e-01 6.799999999999999621e-03 1.461999999999999966e-01 5.978999999999999870e-01 2.457495999363999814e+06 2.914999999999999813e-01
5.949000000000000000e+03 1.360568999999999960e+03 5.842000000000000526e-01 6.799999999999999621e-03 1.055999999999999994e-01 5.937000000000000055e-01 1.350575399999999945e+03 5.798999999999999710e-01 6.799999999999999621e-03 1.345000000000000084e-01 5.953000000000000513e-01 2.457494958021999802e+06 2.952000000000000179e-01
5.951000000000000000e+03 1.361090099999999893e+03 5.845000000000000195e-01 6.799999999999999621e-03 7.081999999999999407e-02 5.887000000000000011e-01 1.349605099999999993e+03 5.795000000000000151e-01 6.799999999999999621e-03 1.729999999999999871e-01 6.048000000000000043e-01 2.457496981879999861e+06 2.979999999999999871e-01
5.952000000000000000e+03 1.361157099999999900e+03 5.845000000000000195e-01 6.799999999999999621e-03 5.138000000000000206e-02 5.866999999999999993e-01 1.348957499999999982e+03 5.792000000000000481e-01 6.799999999999999621e-03 2.111999999999999988e-01 6.166000000000000369e-01 2.457497956623000093e+06 2.813999999999999835e-01
5.954000000000000000e+03 1.360977100000000064e+03 5.844000000000000306e-01 6.799999999999999621e-03 4.834000000000000102e-02 5.864000000000000323e-01 1.347311599999999999e+03 5.785000000000000142e-01 6.799999999999999621e-03 2.119999999999999940e-01 6.161999999999999700e-01 2.457499966111000162e+06 2.731000000000000094e-01
5.955000000000000000e+03 1.360955500000000029e+03 5.844000000000000306e-01 6.799999999999999621e-03 5.351999999999999813e-02 5.867999999999999883e-01 1.346592000000000098e+03 5.782000000000000473e-01 6.799999999999999621e-03 2.069999999999999896e-01 6.141999999999999682e-01 2.457500925160000101e+06 2.575999999999999956e-01
5.956000000000000000e+03 1.360926899999999932e+03 5.845000000000000195e-01 6.799999999999999621e-03 5.306999999999999912e-02 5.868999999999999773e-01 1.345821099999999888e+03 5.779999999999999583e-01 6.799999999999999621e-03 2.086999999999999966e-01 6.145000000000000462e-01 2.457501947488999926e+06 2.545000000000000040e-01
5.957000000000000000e+03 1.360923399999999901e+03 5.845000000000000195e-01 6.799999999999999621e-03 4.388000000000000234e-02 5.862000000000000544e-01 1.345031999999999925e+03 5.776999999999999913e-01 6.799999999999999621e-03 2.028000000000000080e-01 6.122999999999999554e-01 2.457503032105999999e+06 2.994999999999999885e-01
5.958000000000000000e+03 1.361007800000000088e+03 5.846000000000000085e-01 6.799999999999999621e-03 6.315999999999999392e-02 5.879999999999999671e-01 1.344451399999999921e+03 5.774000000000000243e-01 6.799999999999999621e-03 1.749999999999999889e-01 6.034000000000000474e-01 2.457503951807999983e+06 2.842000000000000082e-01
5.959000000000000000e+03 1.361031700000000001e+03 5.846000000000000085e-01 6.799999999999999621e-03 4.948000000000000315e-02 5.866999999999999993e-01 1.343700499999999920e+03 5.770999999999999464e-01 6.799999999999999621e-03 2.013000000000000067e-01 6.111999999999999655e-01 2.457505028657000046e+06 2.584000000000000186e-01
