MeasurementMode,DateTimeLocal,DateTimeUTC,DateTimeUTCISO,Millisecond (ms),EsRoll (?),EsPitch (?),Es305 (?W/(cm? nm)),Es340 (?W/(cm? nm)),Es380 (?W/(cm? nm)),Es412 (?W/(cm? nm)),Es443 (?W/(cm? nm)),Es510 (?W/(cm? nm)),Es610 (?W/(cm? nm)),Es625 (?W/(cm? nm)),Es665 (?W/(cm? nm)),Es694 (?W/(cm? nm)),Es750 (?W/(cm? nm)),Es765 (?W/(cm? nm)),Es875 (?W/(cm? nm)),Es940 (?W/(cm? nm)),Es1020 (?W/(cm? nm)),Es1245 (?W/(cm? nm)),Es1550 (?W/(cm? nm)),Es1640 (?W/(cm? nm)),Es0 (?W/(cm? nm)),EsTemp (?C),BioShadeAngle (?),BioShadeMode,SolarAzimuthAngle (?),SolarZenithAngle (?),Es305_corr (?W/(cm? nm))
"3",06/02/2018 15:06:55,"2018-06-02 15:06:55","2018-06-02 15:06:55.457",457,-0.6989553,-0.2096819,4.220512,49.08993,61.36189,106.0526,118.0142,130.5084,109.7994,108.6077,105.731,92.69977,88.1545,56.7074,64.34675,25.39615,48.28814,30.48246,18.68395,15.16972,2201.981,39.74312,181.2937,"P",283.6821,69.88536,3.475755
"3",06/02/2018 15:06:55,"2018-06-02 15:06:55","2018-06-02 15:06:55.526",526,-0.6989553,-0.1397877,4.2028,48.91227,61.07021,105.5712,117.4464,129.805,109.2461,108.0612,105.1947,92.26224,87.73235,56.42831,64.0313,25.26603,48.03122,30.32765,18.54681,15.07263,2190.557,39.74824,181.2937,"P",283.6821,69.88536,3.461169
"3",06/02/2018 15:06:55,"2018-06-02 15:06:55","2018-06-02 15:06:55.592",592,-0.7688549,-0.1397877,4.186012,48.66213,60.71384,104.8334,116.6671,128.9102,108.5022,107.3184,104.4773,91.64665,87.14117,56.03959,63.59386,25.08395,47.68299,30.11195,18.37498,14.94561,2175.04,39.75661,181.2937,"P",283.6821,69.88536,3.447343
"3",06/02/2018 15:06:55,"2018-06-02 15:06:55","2018-06-02 15:06:55.655",655,-0.6989553,-0.1397877,4.170076,48.42062,60.36494,104.1714,115.9153,128.0639,107.785,106.6159,103.798,91.0283,86.55202,55.66648,63.18081,24.91429,47.34654,29.91166,18.20782,14.81496,2161.538,39.7451,181.2937,"P",283.6821,69.88536,3.434219
"3",06/02/2018 15:06:55,"2018-06-02 15:06:55","2018-06-02 15:06:55.725",725,-0.6989553,0,4.158521,48.26816,60.13878,103.768,115.3966,127.5036,107.3082,106.1533,103.3529,90.62654,86.1658,55.41708,62.9077,24.7965,47.11441,29.78049,18.08162,14.71438,2152.084,39.73758,181.2937,"P",283.6821,69.88536,3.424703
"3",06/02/2018 15:06:55,"2018-06-02 15:06:55","2018-06-02 15:06:55.786",786,-0.7688549,0.06989381,4.152143,48.21675,60.06385,103.6608,115.2056,127.3403,107.1678,106.0177,103.2349,90.48022,86.03239,55.34731,62.82854,24.75708,47.03099,29.74589,18.02119,14.65538,2149.926,39.74118,181.2937,"P",283.6821,69.88536,3.419451
"3",06/02/2018 15:06:55,"2018-06-02 15:06:55","2018-06-02 15:06:55.852",852,-0.7688549,0,4.16335,48.35258,60.28578,104.087,115.6711,128.0146,107.7898,106.6408,103.8714,91.04124,86.52665,55.69324,63.23568,24.91753,47.32277,29.95195,18.12275,14.72313,2163.762,39.74195,181.2937,"P",283.6843,69.88884,3.428441
"3",06/02/2018 15:06:55,"2018-06-02 15:06:55","2018-06-02 15:06:55.914",914,-0.7688549,0.06989381,4.180413,48.61315,60.70104,104.9319,116.7094,129.2664,108.9498,107.7931,105.0268,92.12235,87.51454,56.33503,63.98205,25.21852,47.88236,30.32191,18.34761,14.8943,2187.182,39.73608,181.2937,"P",283.6843,69.88884,3.442492
"3",06/02/2018 15:06:55,"2018-06-02 15:06:55","2018-06-02 15:06:55.986",986,-0.9785607,0.1397877,4.203322,48.92212,61.18404,105.8113,117.9065,130.6586,110.2282,109.0718,106.2933,93.25385,88.59204,57.04001,64.78215,25.54494,48.49582,30.71827,18.59609,15.09808,2212.71,39.74693,181.2937,"P",283.6843,69.88884,3.461358
"3",06/02/2018 15:06:56,"2018-06-02 15:06:56","2018-06-02 15:06:56.048",48,-0.9086576,0.2096819,4.227606,49.28425,61.75074,106.9332,119.2649,132.3342,111.7715,110.6096,107.8256,94.62537,89.90369,57.8978,65.77509,25.94688,49.25227,31.20525,18.90871,15.36044,2244.259,39.74117,181.2937,"P",283.6843,69.88884,3.481355
"3",06/02/2018 15:06:56,"2018-06-02 15:06:56","2018-06-02 15:06:56.110",110,-0.9785607,0.2795763,4.25601,49.68438,62.38224,108.1724,120.7535,134.2017,113.5015,112.34,109.5468,96.16151,91.37845,58.86309,66.89242,26.40202,50.10975,31.7567,19.26304,15.64932,2278.919,39.75036,181.2937,"P",283.6843,69.88884,3.504745
"3",06/02/2018 15:06:56,"2018-06-02 15:06:56","2018-06-02 15:06:56.179",179,-0.9785607,0.3494712,4.286837,50.13884,63.10357,109.5839,122.4555,136.3524,115.4993,114.329,111.5472,97.94625,93.20406,59.98319,68.19328,26.92945,51.11792,32.39973,19.68685,15.99543,2319.359,39.75734,181.2937,"P",283.6843,69.88884,3.53013
"3",06/02/2018 15:06:56,"2018-06-02 15:06:56","2018-06-02 15:06:56.247",247,-0.9086576,0.3494712,4.327537,50.65084,63.91681,111.1788,124.3493,138.7281,117.6923,116.5142,113.7214,99.87516,95.19287,61.20322,69.6008,27.49731,52.20856,33.08882,20.14151,16.36695,2363.505,39.74706,181.2937,"P",283.6843,69.88884,3.563646
"3",06/02/2018 15:06:56,"2018-06-02 15:06:56","2018-06-02 15:06:56.311",311,-0.9785607,0.4193665,4.365282,51.2238,64.81521,112.9371,126.4303,141.2875,120.0216,118.8306,116.0231,101.917,97.16101,62.47456,71.07311,28.09425,53.34687,33.80524,20.63404,16.7485,2410.469,39.73708,181.2937,"P",283.6843,69.88884,3.594728
"3",06/02/2018 15:06:56,"2018-06-02 15:06:56","2018-06-02 15:06:56.376",376,-0.9785607,0.4193665,4.410297,51.82595,65.74915,114.7651,128.6033,143.916,122.391,121.1928,118.3661,103.9924,99.15102,63.76851,72.55106,28.69948,54.49266,34.52423,21.12884,17.12776,2457.961,39.73842,181.2937,"P",283.6843,69.88884,3.631798
"3",06/02/2018 15:06:56,"2018-06-02 15:06:56","2018-06-02 15:06:56.440",440,-1.048466,0.5591593,4.453115,52.43589,66.68934,116.5957,130.775,146.5657,124.7751,123.5562,120.6988,106.0627,101.14,65.0554,74.02286,29.29242,55.62787,35.24094,21.59174,17.50538,2505.119,39.74664,181.2937,"P",283.6843,69.88884,3.667057
"3",06/02/2018 15:06:56,"2018-06-02 15:06:56","2018-06-02 15:06:56.506",506,-1.118372,0.6290568,4.49246,52.97485,67.55428,118.2253,132.7435,149.0162,126.995,125.768,122.8796,107.9803,102.9811,66.26823,75.41882,29.85767,56.70284,35.92201,22.03008,17.86507,2551.064,39.7354,181.2937,"P",283.6843,69.88884,3.699457
"3",06/02/2018 15:06:56,"2018-06-02 15:06:56","2018-06-02 15:06:56.571",571,-1.18828,0.5591593,4.516259,53.32384,68.11202,119.2989,134.0889,150.67,128.541,127.3172,124.4011,109.3202,104.271,67.12379,76.40367,30.25979,57.47116,36.4064,22.34782,18.12515,2582.357,39.7487,181.2937,"P",283.6843,69.88884,3.719055
"3",06/02/2018 15:06:56,"2018-06-02 15:06:56","2018-06-02 15:06:56.641",641,-1.118372,0.6290568,4.533839,53.5631,68.50612,120.0539,134.9874,151.8545,129.6576,128.4457,125.5046,110.2971,105.2111,67.75091,77.13036,30.55806,58.03562,36.76637,22.58111,18.31854,2603.38,39.73703,181.2937,"P",283.6843,69.88884,3.733532
"3",06/02/2018 15:06:56,"2018-06-02 15:06:56","2018-06-02 15:06:56.702",702,-1.18828,0.6989553,4.540748,53.66866,68.68745,120.4092,135.4588,152.4541,130.2552,129.0598,126.0832,110.8052,105.6991,68.08805,77.52785,30.71915,58.34436,36.96146,22.70281,18.41945,2613.331,39.74535,181.2937,"P",283.6843,69.88884,3.739221
"3",06/02/2018 15:06:56,"2018-06-02 15:06:56","2018-06-02 15:06:56.777",777,-1.048466,0.8387555,4.540443,53.69194,68.73922,120.5269,135.588,152.6518,130.4609,129.2735,126.3037,111.0001,105.8826,68.21713,77.67515,30.77866,58.45845,37.03323,22.74779,18.45638,2617.179,39.74093,181.2937,"P",283.6843,69.88884,3.73897
"3",06/02/2018 15:06:56,"2018-06-02 15:06:56","2018-06-02 15:06:56.833",833,-1.048466,0.7688549,4.539859,53.71611,68.78931,120.6037,135.7409,152.8532,130.6874,129.4986,126.5223,111.204,106.0894,68.34806,77.82646,30.83565,58.57224,37.10638,22.79601,18.49409,2621.766,39.75012,181.2937,"P",283.6843,69.88884,3.73849
"3",06/02/2018 15:06:56,"2018-06-02 15:06:56","2018-06-02 15:06:56.902",902,-1.18828,0.8387555,4.545589,53.76535,68.87129,120.7841,136.0177,153.1769,131.0267,129.8264,126.8457,111.4892,106.3825,68.53021,78.05154,30.92799,58.74305,37.21553,22.86765,18.55066,2628.463,39.75185,181.2937,"P",283.6865,69.89236,3.742944
"3",06/02/2018 15:06:56,"2018-06-02 15:06:56","2018-06-02 15:06:56.964",964,-1.118372,0.9086576,4.547743,53.81833,68.97228,121.0058,136.1968,153.4763,131.3226,130.1214,127.1507,111.7609,106.642,68.70677,78.25517,31.00955,58.89691,37.31325,22.92652,18.59759,2634.153,39.74182,181.2937,"P",283.6865,69.89236,3.744717
"3",06/02/2018 15:06:57,"2018-06-02 15:06:57","2018-06-02 15:06:57.034",34,-1.048466,0.9086576,4.550477,53.84398,69.00521,121.0974,136.2851,153.6185,131.4202,130.2254,127.2711,111.8661,106.7351,68.77473,78.33429,31.04365,58.95366,37.3493,22.94492,18.60878,2635.423,39.75502,181.2937,"P",283.6865,69.89236,3.746968
"3",06/02/2018 15:06:57,"2018-06-02 15:06:57","2018-06-02 15:06:57.095",95,-0.9785607,0.9785607,4.55186,53.85961,69.03786,121.121,136.3714,153.7148,131.5057,130.3024,127.3408,111.9294,106.8075,68.81638,78.37545,31.05946,58.98458,37.36836,22.95953,18.61427,2637.259,39.74667,181.2937,"P",283.6865,69.89236,3.748108
"3",06/02/2018 15:06:57,"2018-06-02 15:06:57","2018-06-02 15:06:57.162",162,-0.9785607,1.048466,4.552238,53.86773,69.05994,121.1564,136.4272,153.7909,131.582,130.3795,127.4209,111.9982,106.8695,68.86256,78.42538,31.08096,59.0226,37.38642,22.97371,18.62355,2638.822,39.74232,181.2937,"P",283.6865,69.89236,3.748419
"3",06/02/2018 15:06:57,"2018-06-02 15:06:57","2018-06-02 15:06:57.230",230,-0.9785607,1.048466,4.55046,53.85342,69.03918,121.1645,136.4314,153.7874,131.5893,130.4023,127.4526,112.031,106.8995,68.86991,78.43246,31.08434,59.03099,37.38484,22.98241,18.62952,2638.747,39.74511,181.2937,"P",283.6865,69.89236,3.746955
"3",06/02/2018 15:06:57,"2018-06-02 15:06:57","2018-06-02 15:06:57.291",291,-0.9785607,0.9785607,4.541753,53.77069,68.91066,120.9471,136.1719,153.4471,131.2993,130.1123,127.1901,111.7836,106.6568,68.70351,78.24554,31.00748,58.88157,37.28196,22.92467,18.58172,2632.662,39.73627,181.2937,"P",283.6865,69.89236,3.739785
"3",06/02/2018 15:06:57,"2018-06-02 15:06:57","2018-06-02 15:06:57.360",360,-0.7688549,0.9086576,4.531263,53.62391,68.68391,120.5248,135.644,152.8353,130.754,129.5823,126.6777,111.3351,106.2121,68.40531,77.89534,30.86701,58.61712,37.10174,22.81831,18.49634,2621.747,39.73542,181.2937,"P",283.6865,69.89236,3.731148
"3",06/02/2018 15:06:57,"2018-06-02 15:06:57","2018-06-02 15:06:57.422",422,-0.7688549,0.9785607,4.514753,53.42201,68.38985,119.932,134.9948,152.0429,130.0361,128.8591,125.9213,110.7031,105.5993,68.00748,77.4236,30.67807,58.25004,36.85432,22.6736,18.37573,2607.186,39.74666,181.2937,"P",283.6865,69.89236,3.717553
"3",06/02/2018 15:06:57,"2018-06-02 15:06:57","2018-06-02 15:06:57.492",492,-0.7688549,1.048466,4.50133,53.19451,68.06976,119.3414,134.2896,151.1736,129.2478,128.0808,125.0968,110.0113,104.9243,67.56563,76.9087,30.46347,57.85012,36.58384,22.50715,18.24155,2591.352,39.73802,181.2937,"P",283.6865,69.89236,3.7065
"3",06/02/2018 15:06:57,"2018-06-02 15:06:57","2018-06-02 15:06:57.553",553,-0.6989553,0.9785607,4.489047,53.00255,67.76547,118.7475,133.5946,150.3721,128.5155,127.3513,124.3766,109.3274,104.2912,67.16022,76.4289,30.26995,57.47525,36.32657,22.34313,18.11015,2576.217,39.74157,181.2937,"P",283.6865,69.89236,3.696386
"3",06/02/2018 15:06:57,"2018-06-02 15:06:57","2018-06-02 15:06:57.618",618,-0.6989553,0.9785607,4.472237,52.82638,67.50008,118.2489,133.0382,149.6301,127.8499,126.6866,123.7139,108.6964,103.7186,66.78398,75.99049,30.08867,57.124,36.08215,22.18738,17.98333,2562.548,39.74923,181.2937,"P",283.6865,69.89236,3.682544
"3",06/02/2018 15:06:57,"2018-06-02 15:06:57","2018-06-02 15:06:57.684",684,-0.6290568,0.9086576,4.464257,52.68951,67.28786,117.8377,132.4923,148.9976,127.2579,126.0919,123.1331,108.1777,103.1984,66.45385,75.58617,29.9195,56.80337,35.85458,22.04134,17.86424,2550.75,39.72459,181.2937,"P",283.6865,69.89236,3.675973
"3",06/02/2018 15:06:57,"2018-06-02 15:06:57","2018-06-02 15:06:57.747",747,-0.4892626,0.9086576,4.451834,52.56777,67.10332,117.4781,132.0385,148.4674,126.7583,125.5816,122.6306,107.7332,102.7456,66.16548,75.23183,29.77595,56.5225,35.65038,21.91241,17.76065,2540.352,39.73572,181.2937,"P",283.6865,69.89236,3.665743
"3",06/02/2018 15:06:57,"2018-06-02 15:06:57","2018-06-02 15:06:57.819",819,-0.4193665,0.9086576,4.453138,52.55143,67.05596,117.3772,131.9659,148.3695,126.6316,125.4385,122.5326,107.6429,102.6082,66.09559,75.12986,29.73068,56.43883,35.57239,21.86439,17.71871,2537.873,39.73962,181.2937,"P",283.6865,69.89236,3.666817
"3",06/02/2018 15:06:57,"2018-06-02 15:06:57","2018-06-02 15:06:57.880",880,-0.4193665,0.8387555,4.458319,52.62954,67.17976,117.5817,132.2834,148.7395,126.954,125.7427,122.8473,107.9176,102.8503,66.26411,75.30845,29.80105,56.56636,35.63983,21.90633,17.75163,2544.789,39.73351,181.2937,"P",283.6865,69.89236,3.671084
"3",06/02/2018 15:06:57,"2018-06-02 15:06:57","2018-06-02 15:06:57.946",946,-0.2795763,0.8387555,4.468443,52.75756,67.38139,118.0502,132.7449,149.3297,127.4853,126.2715,123.3695,108.388,103.2856,66.54879,75.61955,29.92627,56.80054,35.77855,21.99241,17.82011,2556.406,39.74247,181.2937,"P",283.6886,69.89581,3.679166
"3",06/02/2018 15:06:58,"2018-06-02 15:06:58","2018-06-02 15:06:58.011",11,-0.2795763,0.8387555,4.477831,52.87056,67.57493,118.381,133.1557,149.8483,127.9375,126.7149,123.7905,108.7529,103.6525,66.77244,75.86757,30.02568,56.98645,35.89214,22.06419,17.87548,2564.022,39.7529,181.2937,"P",283.6886,69.89581,3.686896
"3",06/02/2018 15:06:58,"2018-06-02 15:06:58","2018-06-02 15:06:58.079",79,-0.1397877,0.7688549,4.482622,52.95247,67.70264,118.5986,133.4519,150.1787,128.22,127.014,124.0582,108.9861,103.874,66.91288,76.01855,30.08349,57.09695,35.95197,22.10351,17.90391,2569.286,39.72544,181.2937,"P",283.6886,69.89581,3.690841
"3",06/02/2018 15:06:58,"2018-06-02 15:06:58","2018-06-02 15:06:58.146",146,-0.1397877,0.6989553,4.487288,53.01448,67.79456,118.8295,133.6436,150.4357,128.4324,127.2367,124.2511,109.1544,104.0441,67.00781,76.11862,30.12802,57.17029,35.99202,22.12083,17.9216,2573.542,39.73603,181.2937,"P",283.6886,69.89581,3.694682
"3",06/02/2018 15:06:58,"2018-06-02 15:06:58","2018-06-02 15:06:58.208",208,-0.2096819,0.6989553,4.490553,53.06378,67.86796,118.9399,133.7917,150.5948,128.5563,127.3404,124.3437,109.2301,104.1072,67.05199,76.15693,30.13934,57.19488,35.9943,22.109,17.9154,2574.185,39.76219,181.2937,"P",283.6886,69.89581,3.697371
"3",06/02/2018 15:06:58,"2018-06-02 15:06:58","2018-06-02 15:06:58.273",273,-0.2096819,0.6290568,4.489502,53.0451,67.8317,118.8641,133.6973,150.464,128.4044,127.1718,124.1746,109.0755,103.9404,66.95263,76.02692,30.08422,57.09225,35.91092,22.0461,17.86386,2570.624,39.73606,181.2937,"P",283.6886,69.89581,3.696505
"3",06/02/2018 15:06:58,"2018-06-02 15:06:58","2018-06-02 15:06:58.338",338,0,0.4892626,4.482927,52.97066,67.72161,118.5777,133.4045,150.0847,128.0352,126.7637,123.7787,108.714,103.5743,66.71329,75.746,29.97083,56.87789,35.75391,21.93794,17.77548,2561.97,39.72916,181.2937,"P",283.6886,69.89581,3.691092
"3",06/02/2018 15:06:58,"2018-06-02 15:06:58","2018-06-02 15:06:58.406",406,0.06989381,0.4892626,4.47613,52.8456,67.51478,118.2025,132.9029,149.447,127.4188,126.1447,123.1467,108.1499,103.0318,66.35911,75.32474,29.79668,56.55087,35.52689,21.79226,17.66003,2549.78,39.73671,181.2937,"P",283.6886,69.89581,3.685495
"3",06/02/2018 15:06:58,"2018-06-02 15:06:58","2018-06-02 15:06:58.468",468,0.06989381,0.4892626,4.465738,52.71144,67.29274,117.744,132.3648,148.7604,126.7744,125.5119,122.5112,107.5795,102.4732,65.99567,74.89301,29.61962,56.22119,35.30289,21.65673,17.55355,2536.975,39.75049,181.2937,"P",283.6886,69.89581,3.676939
"3",06/02/2018 15:06:58,"2018-06-02 15:06:58","2018-06-02 15:06:58.534",534,0.1397877,0.4193665,4.454199,52.54203,67.00787,117.2108,131.7371,147.9352,125.9895,124.684,121.6927,106.8541,101.7516,65.53206,74.35548,29.40714,55.80658,35.03332,21.4856,17.41158,2519.54,39.7475,181.2937,"P",283.6886,69.89581,3.667438
"3",06/02/2018 15:06:58,"2018-06-02 15:06:58","2018-06-02 15:06:58.599",599,0.06989381,0.3494712,4.435103,52.26364,66.52036,116.2865,130.5732,146.6082,124.7495,123.4043,120.4306,105.7356,100.6419,64.82391,73.53699,29.07426,55.16859,34.62429,21.2198,17.197,2493.286,39.74355,181.2937,"P",283.6886,69.89581,3.651715
"3",06/02/2018 15:06:58,"2018-06-02 15:06:58","2018-06-02 15:06:58.669",669,0.06989381,0.2795763,4.402119,51.80332,65.76778,114.8231,128.7129,144.2966,122.6061,121.3652,118.4142,103.9497,98.87862,63.69581,72.23602,28.5439,54.16504,33.92231,20.80045,16.85456,2450.962,39.74942,181.2937,"P",283.6886,69.89581,3.624557
"3",06/02/2018 15:06:58,"2018-06-02 15:06:58","2018-06-02 15:06:58.730",730,0.06989381,0.2096819,4.356469,51.18046,64.78115,112.8797,126.379,141.2452,119.8112,118.749,115.8212,101.6616,96.64979,62.25057,70.56802,27.86935,52.88596,33.01988,20.27252,16.4273,2398.051,39.74806,181.2937,"P",283.6886,69.89581,3.586971
"3",06/02/2018 15:06:58,"2018-06-02 15:06:58","2018-06-02 15:06:58.795",795,0.06989381,0.1397877,4.305656,50.42069,63.57016,110.5681,123.6031,137.8051,116.7012,115.6752,112.7918,98.97663,94.04648,60.56848,68.63018,27.0871,51.40723,32.03703,19.66278,15.93378,2335.969,39.74612,181.2937,"P",283.6886,69.89581,3.545133
"3",06/02/2018 15:06:58,"2018-06-02 15:06:58","2018-06-02 15:06:58.861",861,0.2096819,0.1397877,4.242071,49.55029,62.20615,107.9118,120.4513,133.9567,113.2286,112.2375,109.3891,95.96382,91.13802,58.68695,66.45711,26.21021,49.7509,30.94198,18.98224,15.38226,2266.424,39.7481,181.2937,"P",283.6886,69.89581,3.492779
"3",06/02/2018 15:06:58,"2018-06-02 15:06:58","2018-06-02 15:06:58.926",926,0.2096819,0.1397877,4.177437,48.66251,60.8198,105.2223,117.2296,130.0556,109.7097,108.7344,105.9136,92.8916,88.18182,56.76449,64.09141,25.31412,48.05884,29.82273,18.27434,14.81024,2196.162,39.75573,181.2937,"P",283.6886,69.89581,3.439561
"3",06/02/2018 15:06:58,"2018-06-02 15:06:58","2018-06-02 15:06:58.992",992,0.06989381,0,4.122192,47.86578,59.59251,102.8351,114.394,126.5924,106.5683,105.5549,102.7551,90.07189,85.49848,55.01392,61.94755,24.48617,46.49681,28.80722,17.62267,14.283,2133.188,39.74154,181.2937,"P",283.6908,69.89929,3.393838
"3",06/02/2018 15:06:59,"2018-06-02 15:06:59","2018-06-02 15:06:59.054",54,0.2096819,-0.1397877,4.080877,47.28896,58.69814,101.1098,112.3208,124.0423,104.2213,103.1738,100.3773,87.96257,83.48516,53.69691,60.44375,23.86053,45.31445,28.04169,17.1259,13.881,2085.904,39.74215,181.2937,"P",283.6908,69.89929,3.359823
"3",06/02/2018 15:06:59,"2018-06-02 15:06:59","2018-06-02 15:06:59.121",121,0.1397877,-0.06989381,4.052543,46.92377,58.15115,99.9992,110.9834,122.4123,102.7167,101.621,98.82111,86.56775,82.16647,52.82534,59.46848,23.44416,44.52374,27.54236,16.79478,13.61484,2055.45,39.74389,181.2937,"P",283.6908,69.89929,3.336495
"3",06/02/2018 15:06:59,"2018-06-02 15:06:59","2018-06-02 15:06:59.188",188,0.1397877,-0.1397877,4.041722,46.73976,57.85858,99.40999,110.2762,121.4901,101.8346,100.7092,97.89626,85.73636,81.37467,52.30943,58.86692,23.18569,44.03917,27.23992,16.59356,13.44922,2037.401,39.73428,181.2937,"P",283.6908,69.89929,3.327586
"3",06/02/2018 15:06:59,"2018-06-02 15:06:59","2018-06-02 15:06:59.254",254,0.1397877,-0.2795763,4.036024,46.6204,57.65632,99.0218,109.7435,120.7756,101.1176,99.98872,97.1703,85.04111,80.7277,51.88194,58.36321,22.96757,43.62271,26.98639,16.42788,13.30733,2022.501,39.73668,181.2937,"P",283.6908,69.89929,3.322895
"3",06/02/2018 15:06:59,"2018-06-02 15:06:59","2018-06-02 15:06:59.316",316,0.06989381,-0.3494712,4.03019,46.53128,57.50723,98.7072,109.3798,120.2389,100.5667,99.423,96.59559,84.49944,80.21378,51.54785,57.97607,22.79546,43.3023,26.79503,16.30349,13.20161,2010.356,39.73851,181.2937,"P",283.6908,69.89929,3.318092
"3",06/02/2018 15:06:59,"2018-06-02 15:06:59","2018-06-02 15:06:59.387",387,0.06989381,-0.4193665,4.024119,46.46112,57.37093,98.42085,108.9996,119.7956,100.139,98.98259,96.15744,84.12168,79.82108,51.29027,57.6876,22.68329,43.07736,26.65545,16.21746,13.12826,2002.237,39.74044,181.2937,"P",283.6908,69.89929,3.313094
"3",06/02/2018 15:06:59,"2018-06-02 15:06:59","2018-06-02 15:06:59.450",450,0.2096819,-0.4892626,4.021482,46.40807,57.27412,98.23344,108.7908,119.4835,99.82655,98.64788,95.82878,83.82945,79.5327,51.09655,57.47211,22.59267,42.89643,26.55333,16.16363,13.08011,1996.102,39.74796,181.2937,"P",283.6908,69.89929,3.310923
"3",06/02/2018 15:06:59,"2018-06-02 15:06:59","2018-06-02 15:06:59.515",515,0,-0.5591593,4.018294,46.36138,57.18945,98.0479,108.5354,119.1483,99.46053,98.25055,95.44102,83.47923,79.19837,50.88053,57.19278,22.46916,42.66354,26.41735,16.0959,13.0192,1987.966,39.75327,181.2937,"P",283.6908,69.89929,3.308298
"3",06/02/2018 15:06:59,"2018-06-02 15:06:59","2018-06-02 15:06:59.581",581,-0.1397877,-0.6290568,4.010126,46.24697,57.00223,97.68004,107.9693,118.4885,98.79586,97.56649,94.7122,82.85724,78.61613,50.50533,56.72757,22.27616,42.2785,26.18076,15.96558,12.90823,1973.916,39.75327,181.2937,"P",283.6908,69.89929,3.301573
"3",06/02/2018 15:06:59,"2018-06-02 15:06:59","2018-06-02 15:06:59.646",646,-0.1397877,-0.6989553,3.995398,46.01975,56.64573,96.96516,107.0833,117.3586,97.71855,96.48212,93.61414,81.88714,77.67043,49.89668,55.99973,21.97608,41.70327,25.81561,15.75116,12.73114,1951.4,39.74832,181.2937,"P",283.6908,69.89929,3.289448
"3",06/02/2018 15:06:59,"2018-06-02 15:06:59","2018-06-02 15:06:59.712",712,-0.1397877,-0.7688549,3.978097,45.76712,56.24849,96.18691,106.1572,116.1401,96.58602,95.33635,92.47045,80.86792,76.68291,49.2115,55.24936,21.66571,41.1083,25.4275,15.50411,12.54415,1928.325,39.75394,181.2937,"P",283.6908,69.89929,3.275203
"3",06/02/2018 15:06:59,"2018-06-02 15:06:59","2018-06-02 15:06:59.777",777,0.06989381,-0.8387555,3.957922,45.47931,55.78656,95.26788,105.0628,114.8037,95.34308,94.08788,91.222,79.76243,75.63081,48.46878,54.43702,21.33652,40.48185,25.01962,15.2399,12.34535,1903.105,39.7603,181.2937,"P",283.6908,69.89929,3.258594
"3",06/02/2018 15:06:59,"2018-06-02 15:06:59","2018-06-02 15:06:59.842",842,0.06989381,-0.8387555,3.932934,45.12459,55.23826,94.22665,103.7571,113.207,93.88057,92.61544,89.75449,78.47184,74.38789,47.65502,53.48545,20.94936,39.75287,24.541,14.94319,12.10703,1873.479,39.73688,181.2937,"P",283.6908,69.89929,3.23802
"3",06/02/2018 15:06:59,"2018-06-02 15:06:59","2018-06-02 15:06:59.908",908,-0.1397877,-0.8387555,3.910666,44.8014,54.70893,93.1896,102.548,111.7054,92.50072,91.24465,88.38853,77.26321,73.21067,46.90169,52.59873,20.5912,39.07244,24.09345,14.6589,11.8766,1845.878,39.74485,181.2937,"P",283.6908,69.89929,3.219687
"3",06/02/2018 15:06:59,"2018-06-02 15:06:59","2018-06-02 15:06:59.974",974,-0.2096819,-0.9086576,3.887277,44.46587,54.19375,92.20371,101.3231,110.1707,91.06256,89.8001,86.93523,75.97355,71.98249,46.08618,51.65471,20.20433,38.34084,23.62038,14.34468,11.62522,1816.664,39.75275,181.2937,"P",283.6908,69.89929,3.20043
"3",06/02/2018 15:07:00,"2018-06-02 15:07:00","2018-06-02 15:07:00.037",37,-0.2795763,-0.8387555,3.860548,44.07438,53.53514,90.95368,99.84309,108.3334,89.33026,88.06088,85.19763,74.42701,70.39443,45.10005,50.52122,19.73751,37.45674,23.04979,13.96182,11.31717,1781.496,39.76014,181.2937,"P",283.693,69.90277,3.178203
"3",06/02/2018 15:07:00,"2018-06-02 15:07:00","2018-06-02 15:07:00.104",104,-0.2795763,-0.9086576,3.826303,43.61447,52.77257,89.59158,98.16499,106.2546,87.42654,86.16121,83.29977,72.74657,68.66845,44.04843,49.3059,19.23768,36.51239,22.44557,13.55665,10.98795,1743.144,39.73184,181.2937,"P",283.693,69.90277,3.15001
"3",06/02/2018 15:07:00,"2018-06-02 15:07:00","2018-06-02 15:07:00.171",171,-0.1397877,-0.9785607,3.790906,43.12556,52.00581,88.12297,96.42111,104.1243,85.48995,84.2328,81.37753,71.03578,67.01759,42.97404,48.08403,18.7371,35.55944,21.84482,13.15434,10.65862,1704.245,39.75962,181.2937,"P",283.693,69.90277,3.120871
"3",06/02/2018 15:07:02,"2018-06-02 15:07:02","2018-06-02 15:07:02.399",399,-0.3494712,-0.06989381,3.990807,45.9662,56.51137,96.7095,106.7891,116.6132,96.61945,95.39466,92.33684,80.65849,76.321,48.96592,54.82324,21.43171,40.65064,25.36971,15.02623,12.07692,1928.441,39.74205,181.2937,"P",283.6979,69.91064,3.284921
