MeasurementMode,DateTimeLocal,DateTimeUTC,DateTimeUTCISO,Millisecond (ms),EsRoll (?),EsPitch (?),Es305 (?W/(cm? nm)),Es340 (?W/(cm? nm)),Es380 (?W/(cm? nm)),Es412 (?W/(cm? nm)),Es443 (?W/(cm? nm)),Es510 (?W/(cm? nm)),Es610 (?W/(cm? nm)),Es625 (?W/(cm? nm)),Es665 (?W/(cm? nm)),Es694 (?W/(cm? nm)),Es750 (?W/(cm? nm)),Es765 (?W/(cm? nm)),Es875 (?W/(cm? nm)),Es940 (?W/(cm? nm)),Es1020 (?W/(cm? nm)),Es1245 (?W/(cm? nm)),Es1550 (?W/(cm? nm)),Es1640 (?W/(cm? nm)),Es0 (?W/(cm? nm)),EsTemp (?C),BioShadeAngle (?),BioShadeMode,SolarAzimuthAngle (?),SolarZenithAngle (?),Es305_corr (?W/(cm? nm))
"3",06/02/2018 14:56:11,"2018-06-02 14:56:11","2018-06-02 14:56:11.317",317,0,-2.097282,4.437959,50.37399,64.724,113.6768,128.2428,143.9892,122.5816,121.3858,118.3116,103.8346,99.12601,64.15858,72.57639,29.08217,54.96932,34.48887,21.37558,17.21826,2471.112,40.18411,43.12969,"T",282.3476,67.73672,4.437959
"3",06/02/2018 14:56:11,"2018-06-02 14:56:11","2018-06-02 14:56:11.383",383,0.2096819,-2.23717,4.510854,51.36712,66.32488,116.8143,131.999,148.7392,126.9852,125.7745,122.6695,107.7048,102.9137,66.62447,75.41894,30.26688,57.15742,35.94199,22.24826,17.95328,2559.5,40.19001,43.48125,"T",282.3476,67.73672,4.510854
"3",06/02/2018 14:56:11,"2018-06-02 14:56:11","2018-06-02 14:56:11.448",448,0.2096819,-2.307119,4.577606,52.29963,67.81494,119.7679,135.5645,153.2728,131.2231,130.0062,126.8651,111.4541,106.5707,69.01327,78.18481,31.4174,59.27117,37.36781,23.09662,18.67872,2642.809,40.18689,43.83281,"T",282.3476,67.73672,4.577606
"3",06/02/2018 14:56:11,"2018-06-02 14:56:11","2018-06-02 14:56:11.513",513,0.1397877,-2.307119,4.634581,53.10575,69.12701,122.4983,138.6479,157.1885,134.861,133.635,130.467,114.6852,109.7025,71.05314,80.56383,32.39785,61.07366,38.59573,23.81881,19.30154,2713.687,40.17485,44.18438,"T",282.3476,67.73672,4.634581
"3",06/02/2018 14:56:11,"2018-06-02 14:56:11","2018-06-02 14:56:11.584",584,0.3494712,-2.307119,4.685653,53.79989,70.23598,124.7774,141.2873,160.4855,137.9086,136.6682,133.4692,117.3698,112.3084,72.7476,82.53641,33.21285,62.56418,39.66353,24.41774,19.81696,2773.691,40.18256,44.53594,"T",282.3476,67.73672,4.685653
"3",06/02/2018 14:56:11,"2018-06-02 14:56:11","2018-06-02 14:56:11.645",645,0.3494712,-2.23717,4.728737,54.42268,71.24327,126.7336,143.6221,163.3888,140.5687,139.3118,136.0879,119.8506,114.5698,74.21773,84.2467,33.91982,63.8511,40.57696,24.93378,20.26326,2825.53,40.17974,44.8875,"T",282.3476,67.73672,4.728737
"3",06/02/2018 14:56:11,"2018-06-02 14:56:11","2018-06-02 14:56:11.710",710,0.2795763,-2.23717,4.772282,55.00625,72.16724,128.5109,145.8172,166.1108,143.0506,141.7865,138.5331,122.1589,116.6853,75.59422,85.84981,34.57024,65.05787,41.38559,25.4202,20.68289,2875.456,40.19308,45.23906,"T",282.3476,67.73672,4.772282
"3",06/02/2018 14:56:11,"2018-06-02 14:56:11","2018-06-02 14:56:11.775",775,0.3494712,-2.23717,4.80689,55.47852,72.9333,130.0018,147.6629,168.4,145.1628,143.8851,140.613,123.9761,118.4938,76.76775,87.23238,35.13382,66.0855,42.07473,25.84135,21.04993,2916.341,40.18011,45.59063,"T",282.3476,67.73672,4.80689
"3",06/02/2018 14:56:11,"2018-06-02 14:56:11","2018-06-02 14:56:11.842",842,0.2795763,-2.167225,4.832218,55.8268,73.51939,131.1352,149.0654,170.3014,146.8722,145.5947,142.3099,125.4688,119.9788,77.72746,88.38092,35.60244,66.93826,42.65236,26.19263,21.36003,2949.578,40.17752,45.94219,"T",282.3476,67.73672,4.832218
"3",06/02/2018 14:56:11,"2018-06-02 14:56:11","2018-06-02 14:56:11.909",909,0.4193665,-2.097282,4.838441,55.99577,73.82622,131.6599,149.8589,171.3457,147.9133,146.6379,143.3595,126.3645,120.9156,78.33704,89.16056,35.91082,67.49398,43.02148,26.42525,21.56843,2968.741,40.17534,46.29375,"T",282.3476,67.73672,4.838441
"3",06/02/2018 14:56:11,"2018-06-02 14:56:11","2018-06-02 14:56:11.977",977,0.5591593,-2.027343,4.842335,55.98972,73.86121,131.7161,149.9674,171.5511,148.2631,147.0013,143.7334,126.6686,121.2724,78.5645,89.45613,36.0417,67.71756,43.17143,26.526,21.66156,2974.54,40.16846,46.64531,"T",282.3476,67.73672,4.842335
"3",06/02/2018 14:56:12,"2018-06-02 14:56:12","2018-06-02 14:56:12.037",37,0.4193665,-1.957407,4.830731,55.90629,73.75198,131.5406,149.8011,171.427,148.2381,146.9849,143.7509,126.6889,121.3242,78.59846,89.51336,36.07162,67.77106,43.20674,26.552,21.68664,2974.503,40.19019,46.99688,"T",282.3497,67.74023,4.830731
"3",06/02/2018 14:56:12,"2018-06-02 14:56:12","2018-06-02 14:56:12.109",109,0.4892626,-2.027343,4.820256,55.8088,73.62489,131.3433,149.59,171.222,148.1292,146.8856,143.6624,126.6323,121.2818,78.58308,89.5108,36.06984,67.77283,43.21014,26.55671,21.68974,2972.75,40.17756,47.34844,"T",282.3497,67.74023,4.820256
"3",06/02/2018 14:56:12,"2018-06-02 14:56:12","2018-06-02 14:56:12.173",173,0.4892626,-2.027343,4.81684,55.75843,73.56693,131.261,149.5337,171.2269,148.1904,146.9585,143.74,126.7194,121.3797,78.6463,89.60935,36.10558,67.84538,43.25889,26.59087,21.71954,2973.886,40.17476,47.7,"T",282.3497,67.74023,4.81684
"3",06/02/2018 14:56:12,"2018-06-02 14:56:12","2018-06-02 14:56:12.238",238,0.3494712,-1.817544,4.81161,55.73684,73.54492,131.2614,149.5292,171.2825,148.3225,147.0907,143.8931,126.8629,121.5374,78.75235,89.74693,36.16973,67.95756,43.32853,26.63874,21.76249,2977.143,40.1842,48.05156,"T",282.3497,67.74023,4.81161
"3",06/02/2018 14:56:12,"2018-06-02 14:56:12","2018-06-02 14:56:12.298",298,0.4193665,-1.747616,4.810863,55.72301,73.55328,131.2766,149.6048,171.4018,148.4893,147.2688,144.0893,127.0455,121.7336,78.88204,89.90506,36.24222,68.08887,43.41047,26.6942,21.80869,2980.987,40.1771,48.40313,"T",282.3497,67.74023,4.810863
"3",06/02/2018 14:56:12,"2018-06-02 14:56:12","2018-06-02 14:56:12.370",370,0.4193665,-1.677691,4.807967,55.69308,73.53046,131.2559,149.5542,171.412,148.5639,147.3476,144.198,127.1451,121.8575,78.95895,90.01113,36.28083,68.16782,43.46107,26.73035,21.8387,2982.417,40.17844,48.75469,"T",282.3497,67.74023,4.807967
"3",06/02/2018 14:56:12,"2018-06-02 14:56:12","2018-06-02 14:56:12.430",430,0.2795763,-1.607768,4.8035,55.6413,73.45555,131.1253,149.4759,171.3443,148.5625,147.361,144.2242,127.1896,121.9126,79.00079,90.0632,36.30471,68.22707,43.49389,26.75479,21.85658,2983.423,40.16984,49.10625,"T",282.3497,67.74023,4.8035
"3",06/02/2018 14:56:12,"2018-06-02 14:56:12","2018-06-02 14:56:12.493",493,0.3494712,-1.537848,4.797918,55.53875,73.31933,130.9062,149.1974,171.0526,148.3535,147.1593,144.0363,127.0424,121.7836,78.93726,89.98961,36.27283,68.17881,43.45895,26.73616,21.83747,2979.63,40.1883,49.45781,"T",282.3497,67.74023,4.797918
"3",06/02/2018 14:56:12,"2018-06-02 14:56:12","2018-06-02 14:56:12.567",567,0.4193665,-1.46793,4.78841,55.4356,73.17943,130.6353,148.9274,170.7634,148.1583,146.9735,143.8748,126.902,121.6715,78.85757,89.92046,36.24297,68.12379,43.42291,26.71529,21.82121,2975.628,40.18676,49.80938,"T",282.3497,67.74023,4.78841
"3",06/02/2018 14:56:12,"2018-06-02 14:56:12","2018-06-02 14:56:12.625",625,0.3494712,-1.25819,4.77839,55.33147,73.02489,130.3589,148.6288,170.4017,147.885,146.7159,143.6317,126.7001,121.4839,78.74696,89.80003,36.19504,68.0406,43.36685,26.68498,21.79274,2969.692,40.18396,50.16094,"T",282.3497,67.74023,4.77839
"3",06/02/2018 14:56:12,"2018-06-02 14:56:12","2018-06-02 14:56:12.692",692,0.4892626,-0.9785607,4.768331,55.20087,72.83902,130.0069,148.1913,169.9358,147.5101,146.3434,143.2764,126.4036,121.21,78.57385,89.61114,36.11647,67.90479,43.27721,26.62936,21.74469,2962.913,40.18442,50.5125,"T",282.3497,67.74023,4.768331
"3",06/02/2018 14:56:12,"2018-06-02 14:56:12","2018-06-02 14:56:12.755",755,0.3494712,-0.8387555,4.759016,55.08557,72.67731,129.7266,147.823,169.5289,147.1758,146.0216,142.9672,126.1356,120.9643,78.41714,89.44367,36.04736,67.77769,43.1949,26.57882,21.70041,2956.209,40.18811,50.86406,"T",282.3497,67.74023,4.759016
"3",06/02/2018 14:56:12,"2018-06-02 14:56:12","2018-06-02 14:56:12.822",822,0.1397877,-0.7688549,4.747576,54.95885,72.48615,129.3743,147.3972,169.0392,146.778,145.6239,142.5962,125.8036,120.6716,78.21224,89.23833,35.97092,67.62115,43.097,26.51301,21.65001,2949.181,40.18383,51.21563,"T",282.3497,67.74023,4.747576
"3",06/02/2018 14:56:12,"2018-06-02 14:56:12","2018-06-02 14:56:12.891",891,0.1397877,-0.5591593,4.741906,54.87609,72.36662,129.1362,147.1446,168.7664,146.5679,145.4182,142.4091,125.6468,120.5353,78.12313,89.14799,35.93391,67.5584,43.05495,26.48998,21.63041,2945.451,40.17976,51.56719,"T",282.3497,67.74023,4.741906
"3",06/02/2018 14:56:12,"2018-06-02 14:56:12","2018-06-02 14:56:12.957",957,0.1397877,-0.3494712,4.736216,54.81902,72.28645,129.0101,146.9779,168.5837,146.4422,145.294,142.3041,125.5501,120.4636,78.07573,89.10093,35.91752,67.51998,43.03326,26.48256,21.62184,2943.433,40.19545,51.91875,"T",282.3497,67.74023,4.736216
"3",06/02/2018 14:56:13,"2018-06-02 14:56:13","2018-06-02 14:56:13.021",21,0.1397877,-0.06989381,4.731745,54.75138,72.18862,128.8326,146.7633,168.3582,146.2622,145.1286,142.1416,125.4205,120.3433,77.99377,89.02252,35.88371,67.45213,42.99446,26.4538,21.59958,2939.616,40.18364,52.27031,"T",282.3497,67.74023,4.731745
"3",06/02/2018 14:56:13,"2018-06-02 14:56:13","2018-06-02 14:56:13.087",87,0.2096819,0,4.724728,54.70315,72.11675,128.6861,146.5945,168.1666,146.1129,144.9781,142.0028,125.2986,120.2401,77.93194,88.94992,35.85541,67.39891,42.95375,26.43174,21.57875,2937.144,40.17652,52.62188,"T",282.3519,67.74377,4.724728
"3",06/02/2018 14:56:13,"2018-06-02 14:56:13","2018-06-02 14:56:13.152",152,0,0.2096819,4.720976,54.66017,72.06613,128.5981,146.5296,168.0577,146.0343,144.9004,141.9334,125.2331,120.1914,77.89918,88.91786,35.84147,67.37284,42.92761,26.4175,21.56617,2935.692,40.17131,52.97344,"T",282.3519,67.74377,4.720976
"3",06/02/2018 14:56:13,"2018-06-02 14:56:13","2018-06-02 14:56:13.218",218,-0.06989381,0.2795763,4.717354,54.62451,72.01373,128.5058,146.4322,167.9621,145.9617,144.8312,141.8705,125.182,120.1476,77.86986,88.89014,35.83337,67.34553,42.90407,26.40627,21.55443,2934.303,40.18257,53.325,"T",282.3519,67.74377,4.717354
"3",06/02/2018 14:56:13,"2018-06-02 14:56:13","2018-06-02 14:56:13.279",279,0.06989381,0.4892626,4.713939,54.59187,71.98122,128.4863,146.3827,167.9218,145.9469,144.822,141.8647,125.1927,120.1538,77.88017,88.90317,35.83795,67.35555,42.90361,26.40877,21.55527,2934.226,40.16849,53.67656,"T",282.3519,67.74377,4.713939
"3",06/02/2018 14:56:13,"2018-06-02 14:56:13","2018-06-02 14:56:13.345",345,-0.1397877,0.8387555,4.71232,54.57269,71.95834,128.4275,146.3681,167.9008,145.9642,144.8347,141.8898,125.2072,120.1907,77.90484,88.93147,35.8541,67.3754,42.91217,26.41698,21.56152,2934.407,40.19391,54.02813,"T",282.3519,67.74377,4.71232
"3",06/02/2018 14:56:13,"2018-06-02 14:56:13","2018-06-02 14:56:13.415",415,-0.1397877,0.9785607,4.711039,54.57743,71.97851,128.4875,146.4321,167.9676,146.0401,144.91,141.9716,125.2821,120.2651,77.95661,88.99001,35.87964,67.41485,42.93145,26.42953,21.5728,2936.323,40.1772,54.37969,"T",282.3519,67.74377,4.711039
"3",06/02/2018 14:56:13,"2018-06-02 14:56:13","2018-06-02 14:56:13.476",476,-0.2096819,1.048466,4.710292,54.57397,71.9935,128.4797,146.4481,168.0553,146.0907,144.995,142.0296,125.3586,120.3199,77.99532,89.02649,35.89311,67.45078,42.94841,26.43853,21.57774,2937.668,40.159,54.73125,"T",282.3519,67.74377,4.710292
"3",06/02/2018 14:56:13,"2018-06-02 14:56:13","2018-06-02 14:56:13.545",545,-0.3494712,1.18828,4.707295,54.58976,72.03318,128.5993,146.5679,168.1939,146.2303,145.122,142.1617,125.4651,120.4383,78.07059,89.11711,35.92646,67.50819,42.97926,26.45999,21.59368,2940.322,40.17165,55.08281,"T",282.3519,67.74377,4.707295
"3",06/02/2018 14:56:13,"2018-06-02 14:56:13","2018-06-02 14:56:13.607",607,-0.3494712,1.328101,4.713564,54.6582,72.13717,128.8036,146.8622,168.5313,146.5334,145.4326,142.4582,125.7375,120.6984,78.24081,89.29932,36.00237,67.64729,43.06079,26.5081,21.6336,2946.695,40.18265,55.43438,"T",282.3519,67.74377,4.713564
"3",06/02/2018 14:56:13,"2018-06-02 14:56:13","2018-06-02 14:56:13.672",672,-0.1397877,1.607768,4.718662,54.73643,72.29443,129.0924,147.2051,168.994,146.9146,145.8308,142.8379,126.085,121.0213,78.45049,89.52588,36.10236,67.82711,43.16969,26.57397,21.6849,2954.533,40.19724,55.78594,"T",282.3519,67.74377,4.718662
"3",06/02/2018 14:56:13,"2018-06-02 14:56:13","2018-06-02 14:56:13.744",744,-0.2795763,1.817544,4.72601,54.83892,72.47512,129.4477,147.6516,169.4974,147.3676,146.2778,143.2766,126.463,121.3962,78.69427,89.80224,36.209,68.02519,43.28957,26.64457,21.745,2962.862,40.18062,56.1375,"T",282.3519,67.74377,4.72601
"3",06/02/2018 14:56:13,"2018-06-02 14:56:13","2018-06-02 14:56:13.804",804,-0.2795763,1.747616,4.731659,54.95222,72.66336,129.8097,148.1142,170.0571,147.8539,146.7624,143.7422,126.88,121.7876,78.95425,90.09893,36.32331,68.23675,43.41942,26.72253,21.80672,2972.631,40.19629,56.48906,"T",282.3519,67.74377,4.731659
"3",06/02/2018 14:56:13,"2018-06-02 14:56:13","2018-06-02 14:56:13.868",868,-0.4892626,1.747616,4.736427,55.06862,72.86467,130.2479,148.5902,170.6222,148.3736,147.2439,144.2113,127.2983,122.1759,79.20894,90.4109,36.43882,68.44577,43.54569,26.79728,21.86727,2982.02,40.18927,56.84063,"T",282.3519,67.74377,4.736427
"3",06/02/2018 14:56:13,"2018-06-02 14:56:13","2018-06-02 14:56:13.937",937,-0.7688549,1.957407,4.751126,55.21121,73.08145,130.7166,149.1006,171.2503,148.943,147.7864,144.7446,127.7609,122.6338,79.50129,90.71976,36.57256,68.68277,43.69081,26.88646,21.93974,2993.349,40.18483,57.19219,"T",282.3519,67.74377,4.751126
"3",06/02/2018 14:56:14,"2018-06-02 14:56:14","2018-06-02 14:56:14.003",3,-0.4193665,2.097282,4.754972,55.30466,73.24744,131.0402,149.4886,171.7242,149.345,148.1707,145.1206,128.0777,122.9444,79.69854,90.94904,36.66616,68.84394,43.7883,26.94601,21.98702,3002.276,40.17273,57.54375,"T",282.3519,67.74377,4.754972
"3",06/02/2018 14:56:14,"2018-06-02 14:56:14","2018-06-02 14:56:14.068",68,-0.2795763,2.167225,4.759326,55.39289,73.40788,131.2973,149.8615,172.1224,149.6704,148.5028,145.43,128.3605,123.2064,79.86562,91.12674,36.738,68.97528,43.86629,26.98895,22.02192,3007.806,40.18139,57.89531,"T",282.3519,67.74377,4.759326
"3",06/02/2018 14:56:14,"2018-06-02 14:56:14","2018-06-02 14:56:14.134",134,-0.4193665,2.23717,4.763075,55.47574,73.53348,131.5622,150.1633,172.4742,149.9495,148.7838,145.7067,128.5846,123.4273,80.00719,91.26546,36.79905,69.07743,43.92405,27.02135,22.04871,3013.068,40.18575,58.24688,"T",282.3541,67.74725,4.763075
"3",06/02/2018 14:56:14,"2018-06-02 14:56:14","2018-06-02 14:56:14.198",198,-0.4193665,2.167225,4.769142,55.51403,73.60061,131.6799,150.3148,172.6731,150.0946,148.9148,145.8172,128.6818,123.5117,80.06001,91.31955,36.82109,69.10627,43.93325,27.02413,22.04826,3015.548,40.18693,58.59844,"T",282.3541,67.74725,4.769142
"3",06/02/2018 14:56:14,"2018-06-02 14:56:14","2018-06-02 14:56:14.259",259,-0.5591593,2.167225,4.768549,55.53815,73.63982,131.7775,150.3708,172.7384,150.0969,148.9275,145.8397,128.6727,123.5028,80.04771,91.28607,36.8125,69.07326,43.90318,27.00384,22.03121,3015.149,40.18911,58.95,"T",282.3541,67.74725,4.768549
"3",06/02/2018 14:56:14,"2018-06-02 14:56:14","2018-06-02 14:56:14.326",326,-0.6290568,2.167225,4.769228,55.55229,73.67363,131.8457,150.4755,172.8263,150.1237,148.9458,145.8206,128.6735,123.4851,80.03826,91.25663,36.79352,69.04135,43.87139,26.97902,22.00881,3015.021,40.18003,59.30156,"T",282.3541,67.74725,4.769228
"3",06/02/2018 14:56:14,"2018-06-02 14:56:14","2018-06-02 14:56:14.392",392,-0.3494712,2.307119,4.770318,55.57615,73.71901,131.9116,150.5643,172.8927,150.1528,148.9639,145.8301,128.6591,123.4798,80.02223,91.23139,36.78046,69.00233,43.83802,26.95523,21.98831,3015.746,40.18245,59.65313,"T",282.3541,67.74725,4.770318
"3",06/02/2018 14:56:14,"2018-06-02 14:56:14","2018-06-02 14:56:14.457",457,-0.4892626,2.377071,4.773099,55.59476,73.75482,131.9581,150.6261,172.9535,150.1366,148.9669,145.7906,128.6344,123.415,79.9963,91.17223,36.75322,68.95423,43.79792,26.92015,21.95728,3014.467,40.18483,60.00469,"T",282.3541,67.74725,4.773099
"3",06/02/2018 14:56:14,"2018-06-02 14:56:14","2018-06-02 14:56:14.522",522,-0.5591593,2.23717,4.764735,55.54413,73.67436,131.8228,150.4321,172.7034,149.8452,148.6782,145.4661,128.3501,123.1232,79.80479,90.93618,36.6459,68.76682,43.66532,26.82816,21.88092,3008.022,40.1902,60.35625,"T",282.3541,67.74725,4.764735
"3",06/02/2018 14:56:14,"2018-06-02 14:56:14","2018-06-02 14:56:14.587",587,-0.2795763,2.097282,4.760163,55.42976,73.51067,131.472,149.9943,172.1604,149.2794,148.1276,144.8647,127.8363,122.5862,79.46938,90.51943,36.46787,68.44696,43.44579,26.67707,21.7558,2995.773,40.18077,60.70781,"T",282.3541,67.74725,4.760163
"3",06/02/2018 14:56:14,"2018-06-02 14:56:14","2018-06-02 14:56:14.659",659,-0.4892626,2.167225,4.741106,55.17932,73.13633,130.7267,149.0839,171.0283,148.1801,147.0399,143.728,126.8464,121.5966,78.83762,89.77745,36.14954,67.85831,43.05555,26.41718,21.54295,2972.948,40.17603,61.05938,"T",282.3541,67.74725,4.741106
"3",06/02/2018 14:56:14,"2018-06-02 14:56:14","2018-06-02 14:56:14.718",718,-0.4193665,2.23717,4.716197,54.86698,72.65177,129.7619,147.9338,169.5865,146.7878,145.6861,142.3152,125.6226,120.3646,78.04951,88.84148,35.75479,67.13776,42.57965,26.10466,21.28448,2944.089,40.19866,61.41094,"T",282.3541,67.74725,4.716197
"3",06/02/2018 14:56:14,"2018-06-02 14:56:14","2018-06-02 14:56:14.791",791,-0.3494712,2.167225,4.680173,54.35872,71.87778,128.2507,146.0427,167.3225,144.6309,143.4175,140.132,123.7375,118.4756,76.84005,87.41587,35.15461,66.04487,41.86571,25.63329,20.89898,2899.495,40.18849,61.7625,"T",282.3541,67.74725,4.680173
"3",06/02/2018 14:56:14,"2018-06-02 14:56:14","2018-06-02 14:56:14.849",849,-0.4193665,1.957407,4.623774,53.6235,70.76992,126.033,143.3633,164.0968,141.5902,140.1924,137.0761,121.0874,115.8283,75.15999,85.44003,34.32785,64.53001,40.80845,24.98867,20.37207,2836.329,40.18668,62.11406,"T",282.3541,67.74725,4.623774
"3",06/02/2018 14:56:14,"2018-06-02 14:56:14","2018-06-02 14:56:14.914",914,-0.3494712,1.887474,4.5514,52.73286,69.39053,123.3694,140.2098,160.1791,137.9841,136.5589,133.4771,117.9032,112.734,73.145,83.11798,33.36195,62.72721,39.55437,24.24244,19.76324,2763.871,40.1875,62.46563,"T",282.3541,67.74725,4.5514
"3",06/02/2018 14:56:14,"2018-06-02 14:56:14","2018-06-02 14:56:14.980",980,-0.2096819,1.817544,4.477819,51.75622,67.87599,120.4354,136.714,155.8956,134.0778,132.6608,129.6109,114.2562,109.4076,70.97241,80.61147,32.33217,60.79611,38.29686,23.45423,19.11913,2685.689,40.18896,62.81719,"T",282.3541,67.74725,4.477819
"3",06/02/2018 14:56:15,"2018-06-02 14:56:15","2018-06-02 14:56:15.049",49,-0.2096819,1.747616,4.401623,50.7695,66.3501,117.4727,133.214,151.32,130.1369,128.7397,125.716,110.5738,106.0538,68.78294,78.09067,31.29632,58.83899,37.0307,22.65635,18.46951,2606.358,40.18357,63.16875,"T",282.3541,67.74725,4.401623
"3",06/02/2018 14:56:15,"2018-06-02 14:56:15","2018-06-02 14:56:15.111",111,0,1.677691,4.329382,49.81539,64.7842,114.6395,129.8027,146.9021,126.324,124.9553,121.9571,107.2368,102.8037,66.66219,75.63023,30.29172,56.93672,35.80598,21.88581,17.84192,2530.148,40.18661,63.52031,"T",282.3541,67.74725,4.329382
"3",06/02/2018 14:56:15,"2018-06-02 14:56:15","2018-06-02 14:56:15.176",176,-0.06989381,1.607768,4.263925,48.95782,63.36797,112.0638,126.7209,143.1541,122.8399,121.5082,118.5182,104.1952,99.84081,64.71285,73.38039,29.37316,55.18937,34.68808,21.18081,17.26929,2460.605,40.1739,63.87188,"T",282.3562,67.75077,4.263925
"3",06/02/2018 14:56:15,"2018-06-02 14:56:15","2018-06-02 14:56:15.242",242,-0.2096819,1.398015,4.210891,48.22137,62.23234,109.8165,124.066,139.8816,119.8066,118.4955,115.5268,101.5329,97.24732,63.00868,71.41609,28.56949,53.56925,33.70735,20.56238,16.76801,2395.887,40.17191,64.22343,"T",282.3562,67.75077,4.210891
"3",06/02/2018 14:56:15,"2018-06-02 14:56:15","2018-06-02 14:56:15.307",307,0,1.328101,4.157979,47.56072,61.19701,107.8028,121.6205,136.8762,117.0218,115.723,112.7613,99.06984,94.84827,61.33468,69.59634,27.8259,52.08231,32.80489,19.99258,16.30724,2336.339,40.17696,64.575,"T",282.3562,67.75077,4.157979
"3",06/02/2018 14:56:15,"2018-06-02 14:56:15","2018-06-02 14:56:15.379",379,0.1397877,1.25819,4.112966,46.92345,60.19785,105.8452,119.2977,133.9752,114.3253,113.0367,110.0931,96.70118,92.54512,59.74611,67.85472,27.11747,50.75883,31.95466,19.46125,15.87402,2283.053,40.18535,64.92656,"T",282.3562,67.75077,4.112966
"3",06/02/2018 14:56:15,"2018-06-02 14:56:15","2018-06-02 14:56:15.438",438,0.06989381,1.18828,4.067751,46.32111,59.25346,104.023,116.8938,131.2386,111.8097,110.5408,107.6246,94.50972,90.43116,58.3531,66.25488,26.47116,49.54618,31.19029,18.98733,15.48853,2233.167,40.18043,65.27812,"T",282.3562,67.75077,4.067751
"3",06/02/2018 14:56:15,"2018-06-02 14:56:15","2018-06-02 14:56:15.504",504,0.2096819,0.9785607,4.025398,45.71546,58.2879,102.1235,114.5605,128.4737,109.2578,108.0113,105.1224,92.28085,88.28436,56.9567,64.64301,25.81816,48.33438,30.42362,18.51191,15.10307,2182.968,40.17267,65.62968,"T",282.3562,67.75077,4.025398
"3",06/02/2018 14:56:15,"2018-06-02 14:56:15","2018-06-02 14:56:15.570",570,0.1397877,0.7688549,3.980552,45.13047,57.36666,100.3473,112.3975,125.7847,106.7829,105.5319,102.6556,90.08683,86.15974,55.57736,62.94246,25.17183,47.12059,29.65135,18.02975,14.71391,2132.781,40.17602,65.98125,"T",282.3562,67.75077,3.980552
"3",06/02/2018 14:56:15,"2018-06-02 14:56:15","2018-06-02 14:56:15.634",634,0.06989381,0.6290568,3.933402,44.51664,56.40009,98.51501,110.2268,123.0201,104.0487,103.0093,100.143,87.8326,83.99674,54.18636,61.26158,24.51875,45.90055,28.8717,17.54679,14.32267,2080.845,40.1845,66.33281,"T",282.3562,67.75077,3.933402
"3",06/02/2018 14:56:15,"2018-06-02 14:56:15","2018-06-02 14:56:15.700",700,0.2096819,0.5591593,3.877666,43.8134,55.29028,96.48791,107.7124,119.8823,101.019,100.148,97.27117,85.26602,81.51782,52.59458,59.43021,23.7689,44.4983,27.97438,16.98432,13.87143,2020.943,40.17349,66.68437,"T",282.3562,67.75077,3.877666
"3",06/02/2018 14:56:15,"2018-06-02 14:56:15","2018-06-02 14:56:15.763",763,0.3494712,0.3494712,3.805797,42.87185,53.78295,93.68092,104.2835,115.6321,97.05882,96.3197,93.44221,81.81469,78.24004,50.43208,56.9371,22.76772,42.60034,26.77136,16.23744,13.26503,1939.328,40.19007,67.03593,"T",282.3562,67.75077,3.805797
"3",06/02/2018 14:56:15,"2018-06-02 14:56:15","2018-06-02 14:56:15.837",837,0.2795763,0.1397877,3.702765,41.54512,51.71548,89.75876,99.56586,109.8225,91.72206,91.091,88.23922,77.16116,73.77678,47.53068,53.60302,21.41183,40.0557,25.15175,15.22582,12.44608,1830.402,40.18196,67.3875,"T",282.3562,67.75077,3.702765
"3",06/02/2018 14:56:15,"2018-06-02 14:56:15","2018-06-02 14:56:15.896",896,0.2795763,-0.06989381,3.579954,39.94837,49.22786,85.08707,93.96558,102.9361,85.48411,84.93919,82.14754,71.73516,68.57349,44.15028,49.73681,19.83619,37.10463,23.27559,14.05502,11.50049,1704.414,40.17556,67.73906,"T",282.3562,67.75077,3.579954
"3",06/02/2018 14:56:15,"2018-06-02 14:56:15","2018-06-02 14:56:15.968",968,0.1397877,-0.2795763,3.442989,38.17024,46.48999,79.88,87.77448,95.42714,78.76118,78.28005,75.55629,65.88699,62.95674,40.51344,45.58799,18.14205,33.94278,21.26744,12.80446,10.49136,1568.766,40.17782,68.09062,"T",282.3562,67.75077,3.442989
"3",06/02/2018 14:56:16,"2018-06-02 14:56:16","2018-06-02 14:56:16.027",27,0.2795763,-0.3494712,3.300712,36.34893,43.70774,74.55122,81.52689,87.82911,71.98745,71.52194,68.90651,60.0039,57.28791,36.85657,41.42641,16.43727,30.77128,19.2528,11.55093,9.479352,1433.234,40.19424,68.44218,"T",282.3562,67.75077,3.300712
"3",06/02/2018 14:56:16,"2018-06-02 14:56:16","2018-06-02 14:56:16.100",100,0.4892626,-0.5591593,3.167048,34.61458,41.05944,69.50506,75.54688,80.60134,65.58284,65.13121,62.6266,54.45386,51.94522,33.41129,37.49755,14.82789,27.78819,17.35981,10.37606,8.529666,1306.053,40.17626,68.79375,"T",282.3562,67.75077,3.167048
