#Wavelength,Es305,Es340,Es380,Es412,Es443,Es510,Es610,Es625,Es665,Es694,Es750,Es765,Es875,Es940,Es1020,Es1245,Es1550,Es1640,Es0
861.5,0,0,0,0,0,0,0,0,0,0,0,0,0.000884,0,0,0,0,0,0.883822866
862,0,0,0,0,0,0,0,0,0,0,0,0,0.001209,0,0,0,0,0,0.882462403
862.5,0,0,0,0,0,0,0,0,0,0,0,0,0.001713,0,0,0,0,0,0.88109935
863,0,0,0,0,0,0,0,0,0,0,0,0,0.001794,0,0,0,0,0,0.879733611
863.5,0,0,0,0,0,0,0,0,0,0,0,0,0.001733,0,0,0,0,0,0.878365075
864,0,0,0,0,0,0,0,0,0,0,0,0,0.002364,0,0,0,0,0,0.876993616
864.5,0,0,0,0,0,0,0,0,0,0,0,0,0.003866,0,0,0,0,0,0.875619099
865,0,0,0,0,0,0,0,0,0,0,0,0,0.005087,0,0,0,0,0,0.874241375
865.5,0,0,0,0,0,0,0,0,0,0,0,0,0.005806,0,0,0,0,0,0.872860288
866,0,0,0,0,0,0,0,0,0,0,0,0,0.007578,0,0,0,0,0,0.871475673
866.5,0,0,0,0,0,0,0,0,0,0,0,0,0.011221,0,0,0,0,0,0.870087358
867,0,0,0,0,0,0,0,0,0,0,0,0,0.01653,0,0,0,0,0,0.868695166
867.5,0,0,0,0,0,0,0,0,0,0,0,0,0.024095,0,0,0,0,0,0.867298914
868,0,0,0,0,0,0,0,0,0,0,0,0,0.036409,0,0,0,0,0,0.86589841
868.5,0,0,0,0,0,0,0,0,0,0,0,0,0.055329,0,0,0,0,0,0.864493453
869,0,0,0,0,0,0,0,0,0,0,0,0,0.079555,0,0,0,0,0,0.863083836
869.5,0,0,0,0,0,0,0,0,0,0,0,0,0.11116,0,0,0,0,0,0.861669341
870,0,0,0,0,0,0,0,0,0,0,0,0,0.16125,0,0,0,0,0,0.860249743
870.5,0,0,0,0,0,0,0,0,0,0,0,0,0.238543,0,0,0,0,0,0.858824803
871,0,0,0,0,0,0,0,0,0,0,0,0,0.339377,0,0,0,0,0,0.857394277
871.5,0,0,0,0,0,0,0,0,0,0,0,0,0.458151,0,0,0,0,0,0.855957911
872,0,0,0,0,0,0,0,0,0,0,0,0,0.591916,0,0,0,0,0,0.854515444
872.5,0,0,0,0,0,0,0,0,0,0,0,0,0.729487,0,0,0,0,0,0.853066611
873,0,0,0,0,0,0,0,0,0,0,0,0,0.849873,0,0,0,0,0,0.851611139
873.5,0,0,0,0,0,0,0,0,0,0,0,0,0.937065,0,0,0,0,0,0.850148747
874,0,0,0,0,0,0,0,0,0,0,0,0,0.984528,0.000127,0,0,0,0,0.848679149
874.5,0,0,0,0,0,0,0,0,0,0,0,0,0.999507,0.000171,0,0,0,0,0.84720205
875,0,0,0,0,0,0,0,0,0,0,0,0,0.997154,0.000166,0,0,0,0,0.845717153
875.5,0,0,0,0,0,0,0,0,0,0,0,0,0.982444,0.000137,0,0,0,0,0.844224153
876,0,0,0,0,0,0,0,0,0,0,0,0,0.95554,0.000211,0,0,0,0,0.842722742
876.5,0,0,0,0,0,0,0,0,0,0,0,0,0.927632,0.000398,0,0,0,0,0.841212611
877,0,0,0,0,0,0,0,0,0,0,0,0,0.913583,0.000325,0,0,0,0,0.839693444
877.5,0,0,0,0,0,0,0,0,0,0,0,0,0.907715,0.000165,0,0,0,0,0.838164916
878,0,0,0,0,0,0,0,0,0,0,0,0,0.895387,0.000147,0,0,0,0,0.836626699
878.5,0,0,0,0,0,0,0,0,0,0,0,0,0.881663,0.000213,0,0,0,0,0.835078455
879,0,0,0,0,0,0,0,0,0,0,0,0,0.880698,0.000259,0,0,0,0,0.833519849
879.5,0,0,0,0,0,0,0,0,0,0,0,0,0.88596,0.000265,0,0,0,0,0.831950545
880,0,0,0,0,0,0,0,0,0,0,0,0,0.880801,0.000314,0,0,0,0,0.830370209
880.5,0,0,0,0,0,0,0,0,0,0,0,0,0.870041,0.000369,0,0,0,0,0.828778532
881,0,0,0,0,0,0,0,0,0,0,0,0,0.86931,0.000294,0,0,0,0,0.827175216
881.5,0,0,0,0,0,0,0,0,0,0,0,0,0.862858,0.00021,0,0,0,0,0.825560005
882,0,0,0,0,0,0,0,0,0,0,0,0,0.818265,0.000252,0,0,0,0,0.823932666
882.5,0,0,0,0,0,0,0,0,0,0,0,0,0.723677,0.000383,0,0,0,0,0.82229303
883,0,0,0,0,0,0,0,0,0,0,0,0,0.589116,0.000342,0,0,0,0,0.82064097
883.5,0,0,0,0,0,0,0,0,0,0,0,0,0.452551,0.00021,0,0,0,0,0.818976414
884,0,0,0,0,0,0,0,0,0,0,0,0,0.341313,0.000174,0,0,0,0,0.817299331
884.5,0,0,0,0,0,0,0,0,0,0,0,0,0.230675,0.000199,0,0,0,0,0.815609727
885,0,0,0,0,0,0,0,0,0,0,0,0,0.118828,0.000218,0,0,0,0,0.813907631
885.5,0,0,0,0,0,0,0,0,0,0,0,0,0.045994,0.00024,0,0,0,0,0.81219308
886,0,0,0,0,0,0,0,0,0,0,0,0,0.014626,0.000339,0,0,0,0,0.810466112
886.5,0,0,0,0,0,0,0,0,0,0,0,0,0.004797,0.00042,0,0,0,0,0.808726757
887,0,0,0,0,0,0,0,0,0,0,0,0,0.002154,0.000223,0,0,0,0,0.806975039
887.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,8.20E-05,0,0,0,0,0.805210964
888,0,0,0,0,0,0,0,0,0,0,0,0,0.000858,6.60E-05,0,0,0,0,0.803434529
888.5,0,0,0,0,0,0,0,0,0,0,0,0,0.000561,0.000123,0,0,0,0,0.801645722
889,0,0,0,0,0,0,0,0,0,0,0,0,0.000356,0.000285,0,0,0,0,0.799844518
889.5,0,0,0,0,0,0,0,0,0,0,0,0,0.000161,0.000416,0,0,0,0,0.798030885
890,0,0,0,0,0,0,0,0,0,0,0,0,3.30E-05,0.000199,0,0,0,0,0.796204781
890.5,0,0,0,0,0,0,0,0,0,0,0,0,6.00E-06,5.30E-05,0,0,0,0,0.794366155
891,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60E-05,0,0,0,0,0.792514947
891.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10E-05,0,0,0,0,0.79065109
892,0,0,0,0,0,0,0,0,0,0,0,0,0,8.00E-05,0,0,0,0,0.788774517
892.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000264,0,0,0,0,0.786885156
893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000403,0,0,0,0,0.784982936
893.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000311,0,0,0,0,0.78306779
894,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287,0,0,0,0,0.781139658
894.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000333,0,0,0,0,0.779198499
895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287,0,0,0,0,0.777244289
895.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000205,0,0,0,0,0.775277037
896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022,0,0,0,0,0.77329678
896.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000333,0,0,0,0,0.771303584
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000412,0,0,0,0,0.769297539
897.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000371,0,0,0,0,0.767278745
898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000295,0,0,0,0,0.765247309
898.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244,0,0,0,0,0.76320333
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242,0,0,0,0,0.761146906
899.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000291,0,0,0,0,0.759078127
900,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000386,0,0,0,0,0.756997077
900.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000438,0,0,0,0,0.754903836
901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296,0,0,0,0,0.752798477
901.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000163,0,0,0,0,0.750681065
902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000171,0,0,0,0,0.74855166
902.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000319,0,0,0,0,0.746410313
903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000463,0,0,0,0,0.74425707
903.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000451,0,0,0,0,0.742091976
904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000441,0,0,0,0,0.739915078
904.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000476,0,0,0,0,0.737726453
905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000478,0,0,0,0,0.735526204
905.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045,0,0,0,0,0.733314462
906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000464,0,0,0,0,0.731091388
906.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000505,0,0,0,0,0.728857158
907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000476,0,0,0,0,0.726611964
907.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000409,0,0,0,0,0.724355987
908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000421,0,0,0,0,0.72208939
908.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000519,0,0,0,0,0.71981232
909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000598,0,0,0,0,0.717524904
909.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000619,0,0,0,0,0.715227257
910,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000668,0,0,0,0,0.712919479
910.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000751,0,0,0,0,0.710601658
911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000763,0,0,0,0,0.708273868
911.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000718,0,0,0,0,0.705936175
912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000747,0,0,0,0,0.703588628
912.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000854,0,0,0,0,0.701231276
913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000883,0,0,0,0,0.698864161
913.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000813,0,0,0,0,0.696487324
914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000782,0,0,0,0,0.69410081
914.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000835,0,0,0,0,0.691704671
915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000955,0,0,0,0,0.689298968
915.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001106,0,0,0,0,0.686883792
916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001193,0,0,0,0,0.684459267
916.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001197,0,0,0,0,0.682025557
917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001224,0,0,0,0,0.679582865
917.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001306,0,0,0,0,0.677131427
918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001393,0,0,0,0,0.674671514
918.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001455,0,0,0,0,0.672203412
919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001492,0,0,0,0,0.669727418
919.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001529,0,0,0,0,0.667243825
920,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001627,0,0,0,0,0.664752921
920.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001805,0,0,0,0,0.662254982
921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002025,0,0,0,0,0.659750278
921.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002246,0,0,0,0,0.657239071
922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002431,0,0,0,0,0.654721622
922.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002582,0,0,0,0,0.652198184
923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002766,0,0,0,0,0.649669005
923.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003013,0,0,0,0,0.64713433
924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003288,0,0,0,0,0.644594394
924.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036,0,0,0,0,0.642049425
925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004018,0,0,0,0,0.639499637
925.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004579,0,0,0,0,0.636945235
926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005244,0,0,0,0,0.634386408
926.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005978,0,0,0,0,0.631823338
927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006783,0,0,0,0,0.629256189
927.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007767,0,0,0,0,0.62668512
928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009263,0,0,0,0,0.624110278
928.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011449,0,0,0,0,0.621531801
929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013957,0,0,0,0,0.618949819
929.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016638,0,0,0,0,0.616364455
930,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02025,0,0,0,0,0.613775825
930.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025951,0,0,0,0,0.611184039
931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035492,0,0,0,0,0.608589204
931.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050461,0,0,0,0,0.605991426
932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069121,0,0,0,0,0.603390808
932.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089891,0,0,0,0,0.60078745
933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118379,0,0,0,0,0.598181449
933.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161576,0,0,0,0,0.595572895
934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221276,0,0,0,0,0.592961872
934.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293072,0,0,0,0,0.590348453
935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360757,0,0,0,0,0.587732709
935.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415237,0,0,0,0,0.585114701
936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4769,0,0,0,0,0.582494488
936.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560835,0,0,0,0,0.579872126
937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658502,0,0,0,0,0.577247671
937.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754947,0,0,0,0,0.574621182
938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829992,0,0,0,0,0.571992724
938.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877001,0,0,0,0,0.569362373
939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916158,0,0,0,0,0.566730216
939.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956329,0,0,0,0,0.564096355
940,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985429,0,0,0,0,0.561460901
940.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998038,0,0,0,0,0.558823971
941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999745,0,0,0,0,0.556185688
941.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994688,0,0,0,0,0.553546174
942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984187,0,0,0,0,0.550905552
942.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968975,0,0,0,0,0.548263942
943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949216,0,0,0,0,0.545621461
943.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926196,0,0,0,0,0.542978223
944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902528,0,0,0,0,0.540334335
944.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87705,0,0,0,0,0.537689902
945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843822,0,0,0,0,0.535045026
945.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798634,0,0,0,0,0.532399806
946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739563,0,0,0,0,0.529754342
946.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673324,0,0,0,0,0.527108731
947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61438,0,0,0,0,0.524463074
947.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562039,0,0,0,0,0.521817471
948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502172,0,0,0,0,0.51917202
948.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432073,0,0,0,0,0.516526822
949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35898,0,0,0,0,0.513881974
949.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292804,0,0,0,0,0.511237574
950,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242985,0,0,0,0,0.508593723
950.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204448,0,0,0,0,0.505950522
951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164501,0,0,0,0,0.503308081
951.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126436,0,0,0,0,0.500666518
952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10069,0,0,0,0,0.498025958
952.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085459,0,0,0,0,0.495386537
953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073678,0,0,0,0,0.492748398
953.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062991,0,0,0,0,0.490111696
954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054033,0,0,0,0,0.487476589
954.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047093,0,0,0,0,0.484843244
955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042218,0,0,0,0,0.482211827
955.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038491,0,0,0,0,0.479582509
956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034028,0,0,0,0,0.476955452
956.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027875,0,0,0,0,0.474330822
957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203,0,0,0,0,0.471708774
957.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01341,0,0,0,0,0.469089463
958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008982,0,0,0,0,0.466473035
958.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006265,0,0,0,0,0.463859628
959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004114,0,0,0,0,0.461249374
959.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002557,0,0,0,0,0.458642397
960,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001786,0,0,0,0,0.456038811
960.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001476,0,0,0,0,0.453438724
961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001265,0,0,0,0,0.450842234
961.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001028,0,0,0,0,0.448249433
962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000774,0,0,0,0,0.445660404
962.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000574,0,0,0,0,0.443075221
963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000512,0,0,0,0,0.440493951
963.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000544,0,0,0,0,0.437916653
964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000481,0,0,0,0,0.435343376
964.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000338,0,0,0,0,0.432774168
965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000304,9.80E-05,0,0,0,0.430209065
965.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000353,0.000224,0,0,0,0.427648102
966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000249,0.000299,0,0,0,0.425091304
966.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000226,0,0,0,0.422538695
967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000188,0,0,0,0.419990292
967.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000233,0,0,0,0.417446109
968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000314,0,0,0,0.414906158
968.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000372,0,0,0,0.41237045
969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000387,0,0,0,0.409838999
969.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000369,0,0,0,0.407311822
970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000347,0,0,0,0.404788939
970.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000342,0,0,0,0.402270376
971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000368,0,0,0,0.399756165
971.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000422,0,0,0,0.397246341
972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000453,0,0,0,0.394740946
972.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000436,0,0,0,0.392240027
973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000406,0,0,0,0.389743635
973.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000389,0,0,0,0.387251824
974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000393,0,0,0,0.384764651
974.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00041,0,0,0,0.382282177
975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000402,0,0,0,0.379804461
975.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000356,0,0,0,0.377331562
976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298,0,0,0,0.374863537
976.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026,0,0,0,0.372400437
977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000285,0,0,0,0.369942308
977.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000374,0,0,0,0.367489191
978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000422,0,0,0,0.365041116
978.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000391,0,0,0,0.362598113
979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000377,0,0,0,0.360160204
979.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000403,0,0,0,0.357727417
980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000425,0,0,0,0.355299784
980.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000425,0,0,0,0.352877354
981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000409,0,0,0,0.35046019
981.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000394,0,0,0,0.348048369
982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000404,0,0,0,0.345641984
982.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000407,0,0,0,0.343241131
983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000336,0,0,0,0.340845909
983.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000257,0,0,0,0.338456414
984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000261,0,0,0,0.336072737
984.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000329,0,0,0,0.333694962
985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000347,0,0,0,0.331323163
985.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000306,0,0,0,0.328957407
986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000306,0,0,0,0.326597754
986.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000361,0,0,0,0.324244254
987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000434,0,0,0,0.321896952
987.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000509,0,0,0,0.319555885
988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000592,0,0,0,0.317221089
988.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00067,0,0,0,0.314892595
989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000712,0,0,0,0.312570431
989.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000746,0,0,0,0.310254624
990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000856,0,0,0,0.307945202
990.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001032,0,0,0,0.305642194
991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115,0,0,0,0.303345632
991.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001216,0,0,0,0.30105556
992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001354,0,0,0,0.298772026
992.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001534,0,0,0,0.296495099
993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159,0,0,0,0.294224856
993.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001553,0,0,0,0.291961394
994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001573,0,0,0,0.28970482
994.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001648,0,0,0,0.287455251
995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001701,0,0,0,0.285212809
995.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001757,0,0,0,0.282977615
996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001894,0,0,0,0.28074979
996.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002068,0,0,0,0.278529447
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216,0,0,0,0.2763167
997.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002207,0,0,0,0.274111652
998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002332,0,0,0,0.271914402
998.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002519,0,0,0,0.269725041
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002683,0,0,0,0.267543656
999.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002812,0,0,0,0.265370325
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002935,0,0,0,0.263205122
1000.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003071,0,0,0,0.261048118
1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003234,0,0,0,0.25889938
1001.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003421,0,0,0,0.256758972
1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003619,0,0,0,0.254626957
1002.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003813,0,0,0,0.252503397
1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003993,0,0,0,0.250388353
1003.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004182,0,0,0,0.248281888
1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004418,0,0,0,0.246184064
